# {"t_start": 1590100676.4568825, "env_id": "metak-v0"} 
r,l,t
-10089.667128,5001,119.702291
-14991.436043,5001,241.187985
-5212.459073,5001,372.29767
-14554.268947,5001,497.077954
-7535.430913,5001,633.098195
-24415.466946,5001,764.209512
-9173.694399,5001,905.985669
-7943.67277,5001,1043.763301
-4679.120677,5001,1185.29474
-7915.702383,5001,1336.03957
-7431.512936,5001,1481.185985
-8558.519629,5001,1637.363915
-2783.700402,2620,1715.391183
-4832.148151,1883,1773.692659
-4378.74955,5001,1925.41034
-2182.456344,1456,1974.063472
-1544.93248,1375,2021.354311
-7652.504409,5001,2178.958575
-17556.919386,5001,2342.876023
-19412.311871,5001,2512.197647
-12743.764312,5001,2693.690671
-5884.467112,5001,2872.103827
-11320.867881,5001,3050.921259
-9521.189556,5001,3244.127799
-3558.990108,1323,3299.385038
-1110.49511,977,3334.982009
-1070.545358,1175,3384.519104
-1905.822615,1295,3431.006204
-2637.44834,990,3473.802813
-8199.532952,5001,3672.56615
-3898.086267,5001,3884.733411
-7009.243817,5001,4097.12392
-1391.948066,784,4128.090721
-5434.66813,1097,4180.563094
-5067.582697,1222,4238.818907
-1795.611794,1314,4293.226659
-8751.840414,5001,4513.786687
-1177.472987,872,4550.624827
-11105.496849,5001,4795.389579
-2273.767466,1135,4848.414839
-4257.201423,2469,4972.363394
-803.362979,898,5024.186864
-1747.153683,1068,5076.449682
-2333.017957,1159,5142.116975
-8838.395589,5001,5409.542915
-10747.900145,3556,5603.13459
-481.448266,424,5624.244436
-608.292017,593,5655.977976
-5043.908924,5001,5953.561589
-3426.973264,2261,6087.231802
-1310.766496,795,6132.032075
-2702.529719,1331,6217.838189
-4227.286923,2046,6345.327198
-973.409399,645,6383.11521
-2676.42181,712,6434.180125
-684.226856,668,6474.762646
-3773.251216,5001,6806.204793
-3052.461862,1111,6886.090518
-717.675532,864,6942.499215
-2145.890028,558,6990.622668
-1269.535834,789,7043.828061
-1808.282855,1262,7137.420259
-2086.534174,1235,7223.164672
-2385.198746,2475,7412.306383
-690.79245,605,7457.014966
-2053.453473,882,7520.427772
-1466.393165,997,7601.742786
-7161.319568,2298,7779.892348
-580.15124,512,7819.032564
-3716.78556,994,7901.585546
-597.590331,580,7946.67383
-491.638387,506,7987.234903
-733.68425,636,8038.678985
-1092.492437,799,8110.233038
-741.591695,572,8157.898747
-4827.814444,2815,8412.188121
-614.055237,730,8477.218146
-2327.780233,608,8530.821996
-1023.046033,765,8606.527404
-11239.42508,5001,9087.070267
-1908.70934,2003,9291.211266
-2383.115682,1749,9474.687192
-5841.524911,1494,9635.2807
-11779.547435,5001,10195.610658
-5195.662482,5001,10803.334073
-4619.831994,1903,11049.551195
-9298.26523,5001,11728.090143
-923.803698,550,11803.637629
-727.248094,556,11880.334702
-856.838986,815,12001.298093
-1703.4095,770,12110.896976
-1875.098067,659,12205.614712
-999.140863,919,12346.749614
-1754.626643,695,12449.057394
-816.610803,601,12545.174131
-1268.801164,1071,12706.347975
-719.367297,628,12802.619636
-1035.341487,640,12908.358683
-3039.196715,3007,13395.831487
-5486.913963,5001,14265.348207
-1995.760789,960,14435.348042
-939.380773,876,14592.355954
-3841.342831,868,14757.456492
-1228.514468,1000,14942.173261
-1627.417547,959,15128.863578
-389.690478,436,15210.685562
-2140.01276,883,15378.595727
-687.949794,509,15484.170664
-1142.329121,497,15580.178243
-2277.861265,844,15745.991613
-814.980088,821,15916.521298
-1328.343254,902,16098.402203
-2091.178044,1001,16309.558257
-3461.978549,1222,16563.289088
-1388.17529,1270,16839.213006
-2767.852288,828,17017.185725
-7022.107305,5001,18164.749292
-3493.950473,1684,18571.294227
-7367.288985,5001,19838.328758
-1045.986549,665,20013.24764
-2409.517052,825,20239.601727
-817.085579,778,20448.422525
-1023.292613,738,20657.498792
-1065.116275,632,20831.50515
-1045.171564,623,21005.006654
-3225.562338,1934,21558.426853
-6020.802334,2629,22335.836807
-2150.729045,714,22558.458832
-1149.063197,791,22799.255154
-593.705017,580,22976.374961
-358.795923,435,23117.86034
-783.388102,564,23292.87156
-1300.570449,700,23511.678212
-2888.512035,894,23800.990008
-406.271343,510,23963.148973
-531.793922,469,24112.672598
-8067.771171,2694,25003.411923
-1897.052009,1750,25601.180913
-394.084223,521,25785.94684
-874.509918,671,26017.098298
-1355.189459,942,26344.719349
-776.647577,778,26625.223203
-1350.147555,930,26954.285913
-507.738858,581,27161.178523
-1301.740537,977,27519.674833
-367.748513,346,27645.314051
-1228.349539,810,27941.073359
-722.314433,634,28181.375068
-2760.2722,980,28543.878246
-705.740662,474,28722.207301
-1259.043219,852,29051.83425
-624.677161,621,29289.139415
-1015.011591,791,29601.120573
-2123.676223,656,29855.341897
-911.560332,471,30039.228805
-1426.166649,768,30348.94561
-1790.733017,718,30634.458384
-4654.453676,1675,31316.903972
-1557.179178,600,31562.005796
-1585.803013,691,31845.859049
-515.785619,429,32030.520458
-1111.553729,852,32385.460275
-504.565923,487,32589.378219
-827.499958,802,32936.236733
-1037.180941,695,33232.094448
-912.87367,547,33466.713197
-1832.202647,794,33817.730578
