# {"t_start": 1590100674.4880774, "env_id": "metak-v0"} 
r,l,t
-7345.480796,5001,121.655151
-13538.96477,5001,243.145979
-6713.890345,5001,374.254732
-9510.192468,5001,499.033509
-1322.229271,1356,536.360358
-9022.409979,5001,665.034167
-5757.73914,5001,804.835126
-1339.544129,992,829.08263
-12624.597569,2353,892.843671
-7403.131387,5001,1038.401702
-7793.588315,5001,1179.927745
-12450.805052,5001,1330.558169
-13617.535948,5001,1475.60915
-1365.655691,978,1508.388014
-7154.017429,2483,1582.220682
-7309.046425,5001,1731.899804
-1241.371282,1501,1779.905856
-5943.093196,5001,1939.846961
-2944.761607,1517,1981.944587
-1465.167089,1443,2031.448138
-8716.017349,5001,2188.861601
-3749.017992,2258,2266.227786
-9041.716968,5001,2427.804012
-2476.514972,1013,2460.535036
-4005.980223,1369,2511.816388
-2283.30559,1257,2559.269896
-1223.089012,1160,2594.448154
-3017.221771,1508,2650.114078
-3873.186537,1565,2709.880403
-1115.524386,1135,2747.923194
-4203.025986,1411,2800.915493
-1635.344324,1047,2842.527696
-800.78809,969,2873.339028
-7105.702029,4496,3034.814835
-10965.906518,5001,3227.758447
-9065.314828,5001,3421.666855
-13386.406793,4445,3598.567682
-946.731769,777,3635.150485
-8321.609453,5001,3838.809478
-1255.692933,808,3868.753105
-2525.233034,1283,3926.448554
-1858.129398,1337,3987.087808
-7857.691772,2262,4084.066518
-16098.612975,5001,4303.212389
-8790.463313,5001,4524.059122
-940.559542,877,4562.303298
-3405.574018,986,4612.702734
-1166.069474,967,4654.123067
-2110.486052,1005,4706.03528
-3933.098769,2210,4815.536117
-4325.58632,5001,5069.59447
-8684.306372,952,5124.022875
-8624.688853,5001,5392.416229
-1940.21521,690,5425.681298
-870.17751,883,5476.04981
-3533.297296,1377,5546.68934
-1407.584989,728,5590.241766
-693.573326,592,5620.548409
-692.464945,688,5657.187479
-1351.097079,804,5706.365759
-754.203954,766,5747.210612
-2227.445199,939,5805.973175
-6032.404298,875,5855.674988
-921.813091,866,5912.432664
-1906.886027,879,5961.813839
-989.888512,881,6010.701465
-1960.425534,902,6069.477746
-737.545081,716,6109.123619
-4311.134194,2506,6261.485735
-2833.528261,842,6318.093832
-1503.599811,900,6372.1137
-1029.436807,963,6438.709309
-1856.01296,1369,6522.089334
-817.818352,778,6578.913921
-517.883359,532,6612.131646
-3582.885297,1027,6684.874088
-591.968824,601,6723.05506
-1208.33522,693,6767.073721
-713.498467,658,6817.256391
-646.458922,674,6861.033077
-774.178331,616,6901.815949
-1524.467842,610,6941.273541
-19037.524785,4539,7277.516726
-2073.715341,1464,7380.409841
-5513.756203,2388,7568.64798
-840.330355,699,7620.943612
-976.680663,678,7670.449075
-489.482524,478,7705.798149
-8137.816368,5001,8117.883298
-814.58987,716,8177.776917
-986.27986,723,8244.947935
-2479.510158,1128,8341.153971
-3286.438423,2425,8562.303815
-6343.037607,5001,9047.643103
-5679.635708,2980,9348.20866
-1819.425504,1021,9458.118982
-583.409129,671,9526.708474
-1926.124399,1016,9638.843637
-3918.087445,969,9740.24251
-13155.690593,5001,10310.324781
-471.241446,526,10378.631137
-639.063782,644,10453.445207
-1428.033611,815,10550.200552
-5930.280834,711,10643.546727
-768.744482,768,10737.092984
-716.920643,704,10824.430215
-2405.272093,592,10904.836891
-878.269233,765,11000.995966
-466.941533,430,11055.82761
-515.834362,489,11125.55544
-741.469846,593,11201.760574
-1948.320855,971,11327.53729
-309.291787,415,11388.98642
-803.995255,471,11450.814964
-8401.645352,4090,12023.217917
-1977.882084,1315,12211.56686
-4091.039292,1519,12440.629934
-4450.263815,1091,12610.40897
-984.404719,991,12760.690618
-2825.579219,986,12919.455554
-2349.046547,640,13020.236494
-1478.871577,801,13147.460351
-2078.618781,943,13306.243452
-537.336046,517,13390.057813
-4615.39152,5001,14259.011655
-1287.049801,978,14432.174172
-861.999044,756,14567.741955
-5276.323345,1356,14821.818792
-674.041745,649,14941.755443
-451.637235,469,15036.430612
-3586.944897,623,15153.631737
-1157.819088,619,15270.125473
-1928.742445,902,15449.942145
-628.810133,688,15583.171715
-500.345737,538,15688.300142
-14283.59512,5001,16731.697562
-12966.713801,2891,17364.091109
-9284.508153,5001,18540.03787
-676.310282,898,18756.943802
-1410.692566,535,18887.356553
-6174.742519,2765,19596.675727
-852.897858,799,19803.042881
-1389.409841,801,20013.816379
-3342.679429,1025,20293.489381
-631.002889,672,20474.524431
-1217.323249,805,20702.474502
-430.400909,474,20832.818854
-1205.741049,783,21050.882413
-3918.935327,935,21320.9893
-23625.920859,2679,22102.222703
-682.94115,696,22309.584677
-4653.980679,660,22515.300848
-697.069477,426,22644.595166
-5218.45315,2101,23297.27687
-1492.543174,1225,23681.752841
-2058.833973,619,23885.196656
-365.700262,499,24043.77189
-218.84002,288,24135.963887
-942.816328,563,24317.998083
-433.39935,481,24481.250633
-864.950941,557,24664.322516
-524.977673,501,24829.999882
-458.232147,502,24997.236821
-1060.900991,817,25278.768119
-2039.861182,804,25550.56124
-1847.720811,1261,25990.048501
-1159.614314,652,26216.266559
-850.173559,718,26467.229022
-3235.159847,1838,27124.713722
-1113.334254,985,27485.727332
-385.369674,425,27639.894799
-3513.746586,840,27946.7246
-719.308561,590,28170.784284
-753.210483,700,28428.648988
-662.760186,613,28658.341396
-697.499512,655,28912.929266
-1944.662454,907,29258.238959
-650.626879,639,29503.337437
-1992.501409,812,29825.38934
-555.600907,469,30008.243676
-2588.301679,819,30337.69082
-703.45556,623,30585.477542
-1620.730777,650,30845.071555
-1989.553078,562,31071.651794
-13195.260369,5001,33171.605706
