# {"t_start": 1590100675.6410549, "env_id": "metak-v0"} 
r,l,t
-5242.571004,5001,120.503304
-12908.828751,5001,241.992795
-6037.114009,5001,373.102205
-17409.824169,5001,497.883928
-11340.000679,5001,633.904375
-5046.449236,5001,765.017579
-6187.936891,4059,876.770723
-21338.419533,5001,1021.581218
-13913.85788,5001,1162.482126
-8644.536422,5001,1305.192063
-6433.332426,5001,1457.742218
-10810.27448,5001,1604.668615
-5840.911714,5001,1762.121762
-8754.503818,5001,1913.9963
-9258.203493,5001,2079.196335
-6750.560529,3659,2190.591547
-4106.939317,2587,2277.603535
-3828.63516,5001,2440.431227
-1312.451523,1273,2488.124508
-7665.008767,3401,2602.388289
-1825.66591,946,2640.228145
-774.011656,782,2665.604495
-6305.100615,5001,2853.328448
-7877.555228,5001,3030.412863
-14888.531033,5001,3222.895866
-3472.896571,1273,3267.535335
-4826.622845,5001,3470.199239
-1459.757104,1043,3507.507406
-3271.550039,1813,3581.497586
-1196.71613,845,3612.621487
-1029.200875,895,3653.408332
-1509.561453,1123,3696.934538
-3160.037927,1105,3746.302095
-9185.649145,4716,3941.069459
-1230.166048,777,3979.539864
-677.762711,696,4006.682217
-1018.60804,633,4031.704688
-923.641941,736,4068.950447
-1766.202855,965,4106.901875
-8257.781665,5001,4334.811142
-8020.684917,4275,4518.272765
-4581.448646,2912,4651.18172
-4999.528278,5001,4903.177089
-2652.023779,932,4946.561187
-2920.049703,1177,5011.599542
-619.240675,591,5040.571169
-3443.619862,853,5082.605492
-4504.761977,2144,5197.623538
-570.818966,503,5231.495349
-1082.215689,918,5278.049395
-1099.135241,830,5318.137599
-9035.322828,5001,5592.874744
-418.353605,497,5617.673211
-10693.844266,803,5666.948885
-1006.257546,735,5706.211688
-1872.650666,962,5756.945942
-639.796579,805,5809.538116
-1308.466492,751,5852.0388
-2030.034838,1140,5924.398628
-609.777814,432,5948.806586
-925.165631,777,5991.324342
-1010.554704,974,6054.357741
-3901.643652,1060,6113.327192
-1175.980649,771,6165.994893
-3698.415716,829,6214.075966
-840.260432,792,6259.178213
-1323.797349,780,6312.053708
-1366.741667,1076,6376.547626
-814.068301,780,6431.656034
-829.753303,782,6479.56534
-2146.031478,1153,6558.328454
-699.144693,645,6599.182005
-2503.447949,656,6640.734849
-1720.383613,1181,6723.324668
-7206.652968,1340,6816.808293
-4556.32887,5001,7169.535205
-4477.428681,949,7235.827087
-916.574736,892,7304.865474
-586.365204,763,7359.206951
-1593.609441,1228,7455.34536
-4547.949234,831,7514.89848
-806.195437,890,7588.433844
-1209.636953,917,7655.323764
-486.444475,510,7693.03582
-2342.647928,1279,7797.087545
-2158.740021,976,7871.777872
-1402.327286,1122,7966.190845
-4134.085124,841,8033.471533
-590.015415,598,8088.682091
-3142.634527,887,8162.383025
-1875.631608,1002,8253.177806
-1625.580869,769,8318.916863
-695.206475,641,8374.388428
-771.777732,774,8449.674313
-1247.161986,789,8519.680749
-433.168678,527,8566.330952
-12189.207661,2929,8850.515359
-3752.844001,1774,9023.251523
-2553.256561,2395,9264.017872
-5089.348594,2969,9571.316164
-5239.800956,2115,9801.124459
-1358.022218,1138,9932.417163
-1903.518095,1242,10069.549853
-7686.366319,5001,10674.287942
-13666.091339,2987,11053.547961
-563.839567,568,11133.702021
-407.87494,403,11185.278755
-4339.708449,3141,11604.457642
-843.528116,825,11723.539924
-1128.417222,619,11808.631302
-5359.813772,2862,12219.873936
-5219.980302,5001,12993.312117
-1166.544372,619,13091.990518
-5865.105514,5001,13937.439936
-866.779224,811,14076.854016
-777.494492,776,14212.077731
-713.088145,616,14328.356358
-665.442238,672,14447.995777
-1163.608762,728,14578.628115
-873.48942,714,14714.988732
-2914.229915,964,14892.194269
-3798.522276,959,15078.203674
-740.489042,734,15216.376134
-879.102233,494,15310.532077
-673.575996,584,15429.228077
-3451.911957,987,15620.769755
-1258.701884,953,15815.630087
-1142.653791,654,15946.193841
-7125.337171,5001,17001.100621
-3589.024616,978,17220.793848
-972.748182,705,17375.833406
-634.222888,552,17498.313213
-663.527353,741,17672.788355
-411.288738,422,17768.71681
-3086.327826,1135,18037.283767
-2697.833357,515,18158.045932
-806.247135,682,18318.554779
-998.437381,577,18455.65484
-2675.148877,1013,18705.853566
-1050.462044,984,18946.701901
-1706.045569,824,19158.618151
-678.931496,600,19308.594263
-1379.532567,1026,19577.51199
-1462.886571,1083,19858.056231
-827.201921,804,20069.947719
-577.933899,580,20231.281238
-363.598697,403,20339.364463
-4407.11654,652,20515.721263
-526.379593,505,20661.307827
-4431.842741,1440,21060.428846
-1058.748196,654,21251.113962
-684.375073,586,21417.054264
-990.069297,607,21590.181222
-8167.924496,5001,23106.532607
-1275.116934,993,23415.058254
-271.808838,353,23526.108939
-622.226009,492,23681.296354
-700.370239,624,23886.273893
-2886.282848,828,24150.270792
-562.716853,547,24327.233323
-1466.448095,810,24598.538641
-4306.354221,1341,25043.436957
-651.327869,809,25322.578077
-2917.721303,878,25620.574684
-756.170881,601,25833.106231
-756.793626,625,26048.560326
-532.60142,528,26232.125202
-1111.661104,542,26421.449256
-973.511483,852,26728.335766
-882.239531,670,26966.216691
-634.342962,614,27184.893938
-713.838453,644,27423.387977
-753.344195,530,27615.212856
-3039.221572,1917,28325.043244
-635.577109,633,28560.147243
-531.59643,513,28760.215731
-682.608945,699,29024.840043
-635.833975,659,29276.488987
-741.162438,591,29503.358349
-447.193388,440,29681.035507
-464.65751,433,29849.048548
-400.125717,383,29998.450191
-1619.632125,875,30350.117079
-3787.125398,2276,31270.172596
-5368.905949,2483,32300.022489
-1261.883555,659,32576.219667
-645.167819,585,32823.091843
-1352.727819,1009,33260.10904
-1655.057921,830,33616.79211
-730.742457,499,33841.303057
-875.425885,704,34149.115802
-342.695569,414,34331.284228
