# {"t_start": 1590078248.3278997, "env_id": "metak-v0"} 
r,l,t
-6133.310689,5001,125.498406
-10291.519042,5001,247.514762
-8417.637814,5001,379.582285
-8749.714118,5001,506.484562
-11089.530522,5001,640.613146
-9129.131646,5001,768.468176
-12652.789709,5001,906.668421
-4146.998499,4415,1024.19377
-6874.121344,5001,1159.0915
-2891.104474,2089,1216.92612
-12237.18758,5001,1361.091351
-13227.418967,5001,1500.933299
-1492.298132,1050,1535.757831
-1411.138659,1077,1563.153662
-1936.949359,1903,1617.863472
-6315.07793,5001,1767.838266
-11414.414585,5001,1914.291633
-6895.321618,5001,2062.43415
-13065.066072,5001,2220.151661
-5445.824946,5001,2371.611742
-12501.166439,5001,2537.773921
-8698.385311,5001,2694.691193
-5943.452487,5001,2860.753352
-6118.953058,5001,3023.297904
-12885.498807,4675,3177.05724
-11560.98503,4813,3343.318526
-9027.27041,5001,3510.648993
-10295.60278,5001,3690.111891
-10274.480773,5001,3864.644402
-7928.137604,5001,4040.981921
-5449.76818,5001,4228.156373
-8047.662528,5001,4411.216644
-10990.546092,5001,4603.57298
-1438.911337,1104,4641.981262
