# {"t_start": 1590078250.4348192, "env_id": "metak-v0"} 
r,l,t
-7772.732418,5001,123.399539
-7058.107495,5001,245.414864
-6874.499546,5001,377.483009
-8485.834686,5001,504.383979
-5036.931707,5001,638.512008
-10465.701573,5001,766.367382
-8000.243417,5001,904.567699
-20746.673339,5001,1036.120761
-8265.207808,5001,1171.176481
-347.09626,406,1188.692469
-11890.939142,5001,1324.508337
-8329.251013,5001,1471.898273
-11692.94245,5001,1612.649828
-10373.92359,5001,1756.154883
-4792.825876,3194,1854.212188
-4320.337151,5001,2001.87129
-6174.109726,5001,2158.851281
-1888.956596,1934,2218.174635
-8224.816891,5001,2369.63015
-1539.095098,1268,2412.090275
-6178.724376,5001,2570.160123
-8161.029199,5001,2735.025712
-1085.29052,1026,2765.785743
-3444.067301,1726,2821.66398
-8703.664045,5001,2992.515298
-5442.785868,5001,3155.755264
-8248.006502,5001,3319.180775
-10682.878461,5001,3494.460203
-6362.523945,5001,3665.573574
-3455.429618,1700,3726.548281
-4197.549822,5001,3908.134122
-9625.183154,5001,4085.819402
-3403.993718,2178,4165.350965
-7704.084769,5001,4355.379159
-1317.731592,953,4387.259932
-6828.309974,5001,4571.217673
-14306.186495,5001,4766.654736
