# {"t_start": 1590078252.1408212, "env_id": "metak-v0"} 
r,l,t
-4752.614482,5001,121.697691
-6096.980537,4093,223.998593
-8677.620432,5001,347.904023
-3143.045843,2623,420.542641
-7434.78432,5001,547.835454
-11260.565782,5001,682.329043
-7183.573021,5001,810.132612
-6775.431086,5001,941.283839
-9193.261339,5001,1081.998634
-11875.156711,5001,1218.386291
-5713.465628,5001,1362.598718
-1319.683143,1204,1392.947509
-9585.474641,3013,1482.991221
-9105.42488,3253,1573.073656
-7174.378618,5001,1724.045597
-1378.873982,974,1748.291049
-7284.576211,5001,1901.187415
-12530.756601,5001,2049.128963
-11236.221472,5001,2206.019235
-1514.302777,1383,2243.126253
-15335.060603,5001,2403.113916
-8934.639454,5001,2561.042439
-10584.504993,5001,2725.780075
-8762.132388,5001,2886.018075
-11438.412623,5001,3056.713073
-9965.926263,5001,3219.235819
-9801.924946,5001,3385.236302
-7015.845332,1684,3444.877159
-5177.645902,5001,3622.639211
-2971.59749,1144,3657.961696
-3008.9291,1934,3726.422315
-6308.13146,5001,3908.15906
-12319.589265,5001,4086.083322
-6107.784565,3466,4215.917318
-3555.402718,3554,4341.769427
-8856.64416,5001,4532.640497
-2844.454916,1183,4581.851496
-9046.920871,5001,4769.567334
