# {"t_start": 1590078251.5443347, "env_id": "metak-v0"} 
r,l,t
-9761.642713,5001,122.29276
-7773.461721,5001,244.308348
-10268.990067,5001,376.377519
-4973.703703,5001,503.275393
-8536.867696,5001,637.406898
-5679.952765,5001,765.270126
-7594.875254,5001,903.459718
-8598.501298,3044,980.071358
-2724.925755,1912,1033.921962
-7924.953678,5001,1168.94811
-5949.023464,5001,1312.744306
-5570.671607,5001,1451.94046
-11875.426719,5001,1600.592114
-12533.796199,5001,1743.882501
-2971.537658,1622,1791.089965
-4473.293029,2410,1863.667951
-10534.512651,5001,2018.864788
-5905.681735,5001,2168.173939
-7952.694629,5001,2327.111517
-9802.568758,5001,2481.355443
-16454.198874,5001,2639.588643
-22346.42111,5001,2804.839195
-7868.820787,5001,2966.959484
-732.81469,931,3001.81523
-5630.572333,5001,3165.267966
-10351.2403,5001,3336.83409
-8505.029559,5001,3504.361896
-8971.130892,5001,3683.751591
-8331.618061,5001,3858.294961
-2879.754112,1348,3907.516979
-9086.282273,5001,4085.193776
-7187.943772,5001,4265.932833
-14177.415029,5001,4456.91769
-9533.792719,5001,4643.784553
-482.634771,430,4666.979569
-5672.288323,3833,4805.356864
