# {"t_start": 1590078248.202042, "env_id": "metak-v0"} 
r,l,t
-5195.399016,5001,125.623683
-7399.162548,5001,247.640698
-13447.205346,5001,379.70774
-4575.331037,5001,506.611068
-21695.913437,5001,640.73892
-5184.764863,5001,768.594624
-6075.761726,5001,906.794521
-2074.951648,1904,956.027992
-5702.893944,5001,1090.430831
-6788.084998,5001,1226.753496
-1901.762976,1363,1267.093017
-9314.995446,5001,1413.680819
-7744.007813,5001,1553.904674
-8776.425804,5001,1696.143951
-7930.15777,5001,1847.703268
-11728.76319,5001,1995.440028
-11930.59295,5001,2152.277009
-10565.077839,1922,2210.796362
-7877.536644,5001,2361.9858
-1142.485889,765,2383.590531
-1274.042099,1325,2428.831998
-10242.015258,5001,2594.779308
-12214.039404,5001,2751.807623
-6909.470069,5001,2913.048001
-6489.338236,5001,3083.238471
-1195.172373,995,3113.02336
-1988.483914,1193,3155.104688
-8464.855912,5001,3318.620292
-9499.820726,5001,3493.854346
-11434.560482,5001,3664.952446
-8956.727149,2534,3760.668026
-22405.849948,5001,3934.01337
-8538.462411,5001,4111.671958
-2967.227834,1804,4179.693914
-4231.078769,1067,4223.344122
-7676.868352,5001,4406.10564
-7883.687554,5001,4598.237405
-7136.346045,5001,4785.746952
