# {"t_start": 1590078253.755791, "env_id": "metak-v0"} 
r,l,t
-6520.462423,5001,120.09239
-6706.086182,5001,242.111474
-10551.28738,3143,325.177848
-6666.690315,5001,450.995115
-6085.240352,5001,586.409648
-8382.646129,5001,713.157546
-6825.339634,5001,849.501205
-5710.315798,2759,921.221555
-7816.878407,5001,1053.130761
-11504.28495,5001,1197.115534
-6081.380033,5001,1332.993063
-8941.132994,5001,1480.580751
-10444.262344,5001,1621.554893
-16861.520401,5001,1771.553897
-7952.001392,5001,1918.356258
-9640.179299,5001,2075.310942
-10586.380146,5001,2225.061103
-7511.175347,5001,2376.54323
-8325.420468,4582,2531.005514
-5520.175353,5001,2687.914693
-3337.08525,1781,2745.775864
-8277.763359,5001,2907.006544
-6433.508298,5001,3077.197014
-8537.950954,5001,3239.862257
-1789.392286,2136,3311.176726
-13234.143461,5001,3486.406166
-6833.438562,5001,3657.434981
-2462.618207,1596,3715.047145
-6280.596208,5001,3888.778379
-9187.30767,5001,4074.52138
-9248.91486,5001,4255.30302
-1261.988553,886,4291.608656
-8357.900665,5001,4474.950592
-4726.129243,1500,4533.28638
-5634.525859,5001,4722.606482
