# {"t_start": 1590078248.2860866, "env_id": "metak-v0"} 
r,l,t
-9086.988745,5001,125.540399
-4682.786574,5001,247.556672
-10769.054004,5001,379.623704
-5094.707253,5001,506.526561
-6231.498406,5001,640.654964
-8072.229665,5001,768.510074
-8633.202176,5001,906.710405
-5446.45693,5001,1038.264488
-5398.386911,5001,1173.320253
-11937.092563,5001,1317.232286
-10871.486762,5001,1456.431247
-10404.869122,5001,1605.093038
-6802.088796,5001,1748.390203
-7907.039292,5001,1901.059981
-5006.395738,5001,2049.073609
-7361.215037,5001,2205.77749
-693.613264,386,2216.430711
-4906.583563,5001,2367.895079
-11726.3227,5001,2533.770943
-4364.721387,5001,2690.478002
-5870.37633,1664,2744.695422
-7267.713929,5001,2905.571217
-11570.918264,5001,3076.317841
-8363.239141,5001,3239.110134
-20549.080305,5001,3413.127558
-10514.77656,5001,3581.417338
-19256.048994,5001,3762.41792
-1586.017788,1072,3797.369518
-4626.540826,5001,3979.15483
-8915.000032,5001,4157.216156
-1151.008168,814,4184.399106
-8393.402106,5001,4374.641052
-6483.073025,5001,4558.178013
-12183.963865,5001,4753.673738
-2032.12106,954,4786.51089
