# {"t_start": 1590078253.91518, "env_id": "metak-v0"} 
r,l,t
-6649.185551,5001,119.937833
-14767.106972,5001,241.946624
-10795.89952,5001,374.020615
-5213.392112,5001,500.915519
-5943.607534,5001,635.049751
-5857.026878,5001,762.90315
-8410.809907,5001,901.105367
-7211.990149,5001,1032.656914
-6604.393881,5001,1167.709352
-3529.796362,2694,1247.259222
-8310.265197,5001,1385.434408
-6881.261756,5001,1533.716868
-5655.194957,5001,1675.508479
-9979.557975,5001,1826.852087
-2578.725539,1687,1871.798935
-3999.135893,1248,1911.217085
-8698.513085,5001,2059.476727
-2824.824351,2423,2140.623746
-14917.277305,5001,2291.31959
-2172.022158,1348,2335.572814
-3830.935823,2288,2405.483947
-14129.393064,5001,2563.270514
-12430.101661,5001,2728.049338
-7847.878962,5001,2888.689861
-8498.114696,5001,3059.267816
-1193.881883,1130,3093.855213
-12964.963478,5001,3264.053811
-6392.931997,5001,3430.039934
-5863.209842,5001,3599.623119
-7184.004956,3592,3728.194252
-7118.926015,5001,3910.08109
-6609.127741,5001,4088.09838
-8766.69201,5001,4276.398955
-3512.086915,1849,4337.863361
-8596.867377,3911,4483.933411
-8903.110817,5001,4680.866547
-2897.874113,1704,4745.658302
-900.293853,852,4775.006289
