# {"t_start": 1590078251.5861375, "env_id": "metak-v0"} 
r,l,t
-6245.604427,5001,122.251874
-6948.225842,5001,244.266678
-14891.132449,5001,376.339353
-9181.017636,5001,503.234819
-8303.939585,5001,637.36526
-7887.547218,5001,765.229116
-5524.961373,5001,903.418164
-10461.631109,5001,1034.974316
-24561.588227,5001,1170.029136
-9243.832528,5001,1313.947316
-9435.375985,2349,1379.22874
-1429.151665,1265,1419.349702
-3581.253698,2972,1499.654754
-6408.173444,5001,1648.911588
-12002.53518,5001,1791.347962
-14343.32361,5001,1938.628302
-7796.097961,5001,2095.117837
-12397.149929,5001,2245.113864
-16869.130082,5001,2404.990021
-6224.050354,1912,2467.424512
-7961.458151,5001,2625.872353
-7178.83324,5001,2791.388619
-3991.873188,2356,2866.918348
-1016.252939,898,2893.342039
-14682.428864,5001,3063.696222
-9179.144356,5001,3226.169894
-5688.755891,5001,3400.205197
-9709.479713,5001,3568.210396
-6400.301911,5001,3741.418749
-3323.770218,2078,3816.451843
-9532.355001,5001,3998.911227
-7296.714172,5001,4177.158322
-17069.59963,5001,4367.561609
-12182.550142,5001,4550.672854
-16731.469283,5001,4746.126856
