# {"t_start": 1590078251.783614, "env_id": "metak-v0"} 
r,l,t
-7781.579176,5001,122.05486
-10116.504485,5001,244.071004
-9034.286788,5001,376.146788
-9950.361615,3651,472.854427
-19079.292882,5001,600.298721
-6444.381259,5001,726.994696
-8127.191871,5001,863.711636
-18609.290675,5001,994.590671
-10050.811259,5001,1137.552303
-2984.405395,2037,1193.96539
-14782.45912,5001,1329.798826
-11166.678176,5001,1477.347554
-8095.303217,5001,1618.280331
-7292.714358,5001,1768.366874
-27635.56814,5001,1915.081744
-6060.668965,5001,2063.461753
-9374.461892,5001,2221.321195
-12118.267698,5001,2372.624428
-8217.481747,5001,2538.436975
-10466.363322,5001,2695.604775
-5752.12379,5001,2861.726925
-1316.379709,926,2888.488437
-1149.021763,1088,2930.397145
-5005.634786,5001,3092.65978
-4059.356551,1636,3147.470085
-12502.344645,5001,3311.013135
-11568.659995,5001,3486.457942
-10229.814353,5001,3657.08883
-12012.205556,5001,3840.370725
-6106.75123,5001,4015.863286
-4871.743854,4964,4201.157854
-603.491473,586,4220.356805
-11926.808319,5001,4403.126281
-5947.269982,5001,4595.274559
-7613.76144,5001,4782.792045
