# {"t_start": 1590078251.9002516, "env_id": "metak-v0"} 
r,l,t
-7425.92372,5001,121.939126
-12060.526177,5001,243.954055
-9669.356544,5001,376.02406
-12142.732778,5001,502.925209
-6204.313676,5001,637.053036
-13793.827022,5001,764.911466
-13020.909101,5001,903.108514
-3734.719511,3003,978.702918
-7105.180682,5001,1121.640559
-7877.847441,5001,1256.958893
-7018.763757,5001,1395.414661
-8857.832119,5001,1543.747749
-6507.387164,5001,1685.807028
-12242.435439,5001,1837.070824
-6872.039766,5001,1984.515939
-7533.52573,2550,2059.446955
-9290.850741,5001,2217.27732
-2848.693889,1550,2267.387034
-7903.282908,5001,2419.799012
-9518.959035,5001,2577.502282
-9522.208527,5001,2742.628826
-6650.091869,5001,2903.619712
-3821.666295,2164,2974.448392
-2767.857044,1487,3025.95005
-1779.977508,1027,3064.362768
-1017.808203,681,3085.58024
-12866.798623,5001,3247.767931
-8186.597241,5001,3421.748636
-17946.339015,5001,3590.758487
-12525.296768,5001,3772.013703
-7096.240738,5001,3945.11967
-15471.694665,5001,4130.924409
-22941.656241,5001,4312.608836
-6778.445924,5001,4503.732809
-6637.424992,5001,4693.057846
