# {"t_start": 1590078253.7322445, "env_id": "metak-v0"} 
r,l,t
-7542.34152,5001,120.115939
-6767.583703,5001,242.128722
-17110.573341,5001,374.201857
-22664.834105,5001,501.102185
-9921.676018,5001,635.232812
-6706.832097,5001,763.084499
-6467.041957,5001,901.285701
-6224.920158,5001,1032.837237
-6807.778001,5001,1167.891223
-8303.556361,5001,1311.802414
-5000.543852,5001,1451.003213
-7642.170961,5001,1599.664646
-6657.136264,3042,1684.992065
-9583.91848,5001,1836.378261
-12455.424969,5001,1983.840998
-6250.367856,5001,2140.483034
-11880.450788,5001,2291.170192
-12601.760172,5001,2444.475761
-10213.341518,2796,2541.157113
-8365.646653,5001,2698.319559
-9347.841402,4382,2837.82166
-3092.218716,1444,2888.146597
-1600.955637,1404,2938.810441
-10189.216126,5001,3101.235542
-5173.428502,5001,3272.085246
-7529.635576,5001,3438.224555
-1547.244173,870,3472.732142
-4923.505817,5001,3642.941846
-2782.618294,2483,3728.921866
-4238.496102,2521,3817.998474
-6949.250844,5001,4000.547711
-9244.688737,5001,4179.164652
-6664.612391,5001,4369.405231
-9356.936337,5001,4552.96477
-2323.867356,1137,4600.245689
-10278.878054,5001,4787.891932
