# {"t_start": 1590078253.9107413, "env_id": "metak-v0"} 
r,l,t
-10356.329381,5001,119.940955
-6670.048805,5001,241.950296
-2327.197882,2577,312.731217
-9974.258383,5001,438.352227
-2474.386933,2090,493.415754
-5106.1411,5001,627.297806
-9859.734849,5001,755.156603
-9834.197491,5001,885.300756
-18118.247801,5001,1024.73658
-17558.135418,5001,1159.690635
-19511.748548,5001,1303.520461
-6850.258565,5001,1442.717085
-26122.79998,5001,1591.338625
-5390.471023,2573,1663.911664
-5574.580295,5001,1806.813379
-10639.741683,5001,1962.431705
-7184.243073,5001,2110.913774
-8682.022434,5001,2269.576802
-5494.048425,5001,2421.948404
-7515.520853,5001,2587.765491
-8440.671126,5001,2744.542591
-18220.331582,5001,2905.610526
-12441.047726,5001,3075.965247
-15908.544439,5001,3238.735784
-9911.027931,3754,3367.158602
-6695.140276,5001,3542.59869
-15883.658283,5001,3714.721781
-8128.65261,5001,3888.448536
-13240.496701,5001,4074.172148
-3844.254086,2780,4172.983121
-3079.403004,1313,4224.856586
-1494.610954,865,4253.483651
-8401.912297,5001,4444.259282
-6866.486683,5001,4630.343871
-1654.425165,1093,4676.248415
-1379.45919,768,4702.95512
