# {"t_start": 1590078248.467908, "env_id": "metak-v0"} 
r,l,t
-4544.866831,5001,125.362102
-16186.788629,5001,247.378412
-12132.797244,5001,379.447168
-6083.651701,5001,506.348084
-7263.250445,5001,640.475001
-6766.82854,5001,768.331142
-5641.215021,5001,906.531876
-6474.520115,5001,1038.084502
-11165.971911,2996,1116.779407
-5272.895195,5001,1260.119971
-12268.11205,5001,1398.576595
-2761.864479,1953,1454.746134
-8643.242422,5001,1603.393027
-15808.803886,5001,1746.689181
-7417.720584,5001,1899.565401
-8942.503027,5001,2047.442789
-6046.310527,5001,2204.143897
-8530.082255,5001,2355.345344
-6201.688326,5001,2510.455149
-22338.815774,4715,2668.913484
-7133.887947,5001,2826.658602
-10529.083709,5001,2997.44471
-5529.653856,5001,3160.707391
-5419.452149,5001,3324.202313
-10479.930378,5001,3499.504284
-6474.940678,5001,3670.681265
-4993.167838,3319,3792.651033
-8759.86636,5001,3966.128858
-6915.192671,5001,4152.239886
-7277.125803,5001,4334.161343
-11189.907536,5001,4525.315217
-7795.186325,5001,4714.342072
-1918.99979,1089,4758.211774
