# {"t_start": 1590078251.782127, "env_id": "metak-v0"} 
r,l,t
-7380.537688,5001,122.056427
-9676.63808,5001,244.071527
-6382.462566,5001,376.139733
-5160.612437,5001,503.041182
-5540.0349,3209,590.020655
-13849.242336,5001,716.777191
-11923.049893,5001,853.371144
-9917.691494,5001,983.922775
-10087.477104,5001,1126.765938
-5178.130589,5001,1262.120695
-7999.791751,5001,1400.626381
-8506.10138,5001,1548.90138
-6211.003993,5001,1691.119337
-8209.458421,5001,1842.670757
-9070.497498,5001,1990.384518
-9559.500697,5001,2147.225296
-7609.144816,5001,2298.088778
-12224.264377,5001,2459.395762
-7623.00384,5001,2617.741734
-3580.729883,2262,2689.471447
-7996.327635,5001,2855.492643
-9597.16727,5001,3017.787797
-1317.066193,979,3046.334299
-1952.252926,1042,3086.614346
-14080.078861,5001,3248.822921
-4188.178315,1382,3297.569695
-7551.120745,5001,3472.605464
-6206.191462,5001,3642.569355
-5593.047754,2726,3736.546106
-5686.176605,2166,3814.373632
-4706.486071,5001,3996.660753
-2167.575764,1657,4058.264033
-9380.038236,5001,4238.160196
-6012.450905,3682,4376.986486
-10322.970451,5001,4560.513822
-1432.846143,1014,4603.523228
-3632.483039,776,4630.489535
