# {"t_start": 1590078253.867244, "env_id": "metak-v0"} 
r,l,t
-5786.957788,5001,119.984022
-15702.584587,5001,241.994029
-9262.139313,5001,374.068314
-7393.551818,5001,500.969271
-5654.624533,5001,635.09819
-10118.680573,5001,762.951412
-10875.458448,5001,901.153082
-8963.215027,5001,1032.70432
-10944.481276,5001,1167.759256
-6963.767217,5001,1311.670012
-4354.754993,5001,1450.871042
-9149.625965,5001,1599.530392
-10261.518498,5001,1742.827301
-8181.643898,5001,1895.496197
-3357.982595,1401,1931.590324
-2460.357476,1379,1976.303503
-6702.485166,5001,2125.114093
-1232.512014,1201,2165.59645
-11718.199972,5001,2324.52338
-5738.043625,5001,2478.762824
-10974.811786,5001,2637.001342
-7662.265012,3458,2751.134084
-16510.039865,5001,2920.788515
-7855.920943,5001,3082.819963
-11817.060107,5001,3244.989172
-10851.927599,5001,3419.075543
-6213.95394,5001,3588.078835
-8934.07332,5001,3769.307047
-1857.505169,1172,3807.618701
-9461.540169,4209,3955.294322
-3475.838258,2052,4030.601592
-8087.887066,5001,4217.700088
-9209.306863,5001,4400.462691
-8396.351174,5001,4592.593443
-10093.643818,5001,4780.105249
