# {"t_start": 1589758022.0755897, "env_id": "metak-v0"} 
r,l,t
-5423.902513,5001,120.272957
-4202.369711,5001,232.396567
-3663.648,5001,352.152285
-3496.551595,5001,466.500332
-4493.03662,5001,588.950193
-5269.720075,5001,704.564173
-3578.060192,5001,827.865057
-4258.598581,5001,944.822578
-4995.005909,5001,1063.19619
-3984.355532,5001,1189.500155
-3676.794265,5001,1309.026971
-3521.184449,5001,1436.493449
-3579.815822,5001,1557.247364
-4730.61145,5001,1686.753029
-4101.611783,5001,1809.064144
-5887.763031,5001,1940.01375
-4056.24405,5001,2064.266759
-4955.29383,5001,2188.637209
-3716.217715,5001,2321.334934
-4712.241494,5001,2446.12763
-3568.366317,5001,2579.157009
-3501.800013,5001,2704.268888
-5134.105001,5001,2837.957469
-4453.223684,5001,2964.285398
-5506.725901,5001,3098.868855
-5937.053109,5001,3226.11211
-6874.009686,5001,3358.266058
-5103.443134,5001,3496.684492
-3287.327376,5001,3624.880283
-4818.784947,5001,3760.863147
-4230.061034,5001,3890.223742
