# {"t_start": 1589758024.437545, "env_id": "metak-v0"} 
r,l,t
-5857.434474,5001,117.916169
-3738.606468,5001,230.039707
-3922.160352,5001,349.794326
-4189.33364,5001,464.142954
-4267.967302,5001,586.591888
-4138.721079,5001,702.205877
-4022.408649,5001,825.506964
-5181.684782,5001,942.464809
-3978.414739,5001,1060.838987
-3948.263731,5001,1187.142704
-4818.767648,5001,1306.669027
-6235.63032,5001,1434.135239
-5220.267024,5001,1554.889668
-3904.139051,5001,1684.394717
-5059.226154,5001,1806.705944
-4948.691509,5001,1937.655235
-5776.369122,5001,2061.908664
-6436.417317,5001,2186.277684
-5187.316777,5001,2318.977122
-5373.968734,5001,2443.769721
-5081.696437,5001,2576.797662
-3905.402386,5001,2701.911165
-4004.254109,5001,2835.597798
-3713.225266,5001,2961.926592
-5212.653169,5001,3096.510436
-4479.24222,5001,3223.752671
-4761.691639,5001,3355.907922
-7259.744008,5001,3494.324219
-6312.776203,5001,3622.521437
-5223.761542,5001,3758.504502
-3649.614616,5001,3887.864853
