# {"t_start": 1589758027.2516263, "env_id": "metak-v0"} 
r,l,t
-5666.69807,5001,115.120331
-5252.393131,5001,227.24478
-4105.074091,5001,346.994555
-4479.619,5001,461.338727
-3693.752878,5001,583.800053
-3817.574455,5001,699.408163
-4008.482346,5001,822.707085
-4897.22632,5001,939.661513
-4691.758577,5001,1058.043864
-4937.626556,5001,1184.340861
-3643.20503,5001,1303.872344
-3700.433698,5001,1431.329914
-3570.929311,5001,1552.08561
-4012.129663,5001,1681.589237
-4214.726171,5001,1803.907646
-6321.829522,5001,1934.850458
-3685.311895,5001,2059.109452
-5683.091862,5001,2183.471831
-4943.479179,5001,2316.17115
-5859.149346,5001,2440.964732
-4085.516248,5001,2573.995061
-3607.122763,5001,2699.106062
-5045.888893,5001,2832.790234
-4069.163364,5001,2959.11973
-4385.460526,5001,3093.704308
-4351.025223,5001,3220.946053
-3702.143214,5001,3353.106388
-3951.362978,5001,3491.518649
-4023.38072,5001,3619.716437
-5528.56548,5001,3755.699141
-3892.884009,5001,3885.058203
