# {"t_start": 1589758024.2731652, "env_id": "metak-v0"} 
r,l,t
-5762.565212,5001,118.079825
-5557.498745,5001,230.20309
-4849.745131,5001,349.958566
-3571.479012,5001,464.307178
-3726.607703,5001,586.756349
-3885.251861,5001,702.370255
-3719.750964,5001,825.671299
-3436.600126,5001,942.629118
-3680.321062,5001,1061.002703
-3572.080599,5001,1187.307252
-4110.499802,5001,1306.833315
-3640.309106,5001,1434.299355
-4265.842987,5001,1555.053493
-6157.934649,5001,1684.559046
-6763.268932,5001,1806.870206
-3520.25293,5001,1937.819053
-3837.641702,5001,2062.072477
-3750.162817,5001,2186.442597
-4476.678206,5001,2319.140707
-4321.390096,5001,2443.933283
-3923.258041,5001,2576.961368
-2642.029807,3704,2673.994025
-5294.056811,5001,2800.28296
-6119.913991,5001,2925.721811
-4711.725211,5001,3060.576255
-4280.973773,5001,3187.595834
-488.127155,627,3209.110326
-4782.367331,5001,3341.060018
-4748.723172,5001,3479.245907
-4944.782568,5001,3607.764235
-5284.837234,5001,3735.865259
-313.87283,253,3749.405321
-5801.495212,5001,3878.354689
