# {"t_start": 1589758025.2107654, "env_id": "metak-v0"} 
r,l,t
-4976.174678,5001,117.145658
-4811.395266,5001,229.269706
-5244.646943,5001,349.024369
-4049.549118,5001,463.373144
-5980.361239,5001,585.822206
-5347.055005,5001,701.436557
-4838.738614,5001,824.737207
-3700.499265,5001,941.693937
-3591.544633,5001,1060.0687
-3921.929159,5001,1186.372987
-1939.083951,2527,1245.757967
-3782.31855,5001,1372.976666
-3717.099338,5001,1493.000494
-4093.879319,5001,1614.448875
-4713.424329,5001,1744.267545
-3373.556395,5001,1866.951883
-3601.619347,5001,1998.696901
-3730.687802,5001,2122.959702
-3513.869041,5001,2255.548436
-4675.624646,5001,2380.701781
-3866.914258,5001,2513.418427
-4091.477087,5001,2638.59002
-4389.557028,5001,2764.226104
-5426.383762,5001,2897.690755
-4555.266583,5001,3024.679092
-6185.489075,5001,3159.086035
-5546.869471,5001,3289.193737
-3750.565949,5001,3427.875561
-4970.515502,5001,3557.715699
-3873.794254,5001,3694.010859
-1461.726511,2160,3750.700311
-3656.060147,5001,3879.882222
