# {"t_start": 1589758025.7831683, "env_id": "metak-v0"} 
r,l,t
-6586.971782,5001,116.574762
-5881.092261,5001,228.698846
-4846.282767,5001,348.452424
-3502.846212,5001,462.802885
-4826.250742,5001,585.250223
-3987.55677,5001,700.864395
-4566.794959,5001,824.165159
-4211.120227,5001,941.123926
-3908.71409,5001,1059.497312
-3464.799135,5001,1185.809215
-3618.207985,5001,1305.326516
-3723.447463,5001,1432.80388
-3555.820234,5001,1553.552894
-3622.463198,5001,1683.053668
-4047.546341,5001,1805.36421
-3585.337975,5001,1936.312762
-3853.261705,5001,2060.566738
-4532.203161,5001,2184.935244
-5753.575778,5001,2317.634942
-4756.52479,5001,2442.42808
-5206.299807,5001,2575.455244
-8043.196819,5001,2700.5687
-5793.684534,5001,2834.258935
-5045.545854,5001,2960.583581
-6434.871398,5001,3095.16656
-4384.021021,5001,3222.410698
-5201.002437,5001,3354.565457
-3706.673222,5001,3492.982862
-3662.368115,5001,3621.179124
-3846.405213,5001,3757.161659
-3438.479846,5001,3886.522116
