# {"t_start": 1589758021.923036, "env_id": "metak-v0"} 
r,l,t
-5258.786239,5001,120.424804
-3507.144973,5001,232.548897
-4471.233936,5001,352.304223
-3544.586082,5001,466.65291
-4375.740333,5001,589.102331
-4341.932943,5001,704.716208
-3454.436851,5001,828.017401
-3802.504474,5001,944.974768
-4829.507467,5001,1063.349457
-3719.820591,5001,1189.652937
-4082.659681,5001,1309.179181
-5410.034017,5001,1436.645269
-3579.254084,5001,1557.400038
-5014.346241,5001,1686.905164
-4668.960866,5001,1809.216461
-5216.875818,5001,1940.166222
-3650.851521,5001,2064.419472
-5034.236995,5001,2188.789455
-4018.608702,5001,2321.487359
-4714.98683,5001,2446.280507
-3893.230213,5001,2579.309213
-3539.026267,5001,2704.421405
-5821.879697,5001,2838.10912
-5420.399756,5001,2964.437819
-3732.662547,5001,3099.020967
-4118.913957,5001,3226.264568
-3960.854431,5001,3358.4193
-4024.881488,5001,3496.836491
-3869.623517,5001,3625.032781
-3796.317513,5001,3761.015303
-4287.797983,5001,3890.376126
