# {"t_start": 1589758027.0702393, "env_id": "metak-v0"} 
r,l,t
-5467.723869,5001,115.29886
-4462.631353,5001,227.421928
-5826.576677,5001,347.178634
-3666.213868,5001,461.524919
-4923.764612,5001,583.970753
-4278.176578,5001,699.594623
-4068.78693,5001,822.895821
-4105.24798,5001,939.845169
-3925.203176,5001,1058.216242
-3992.225915,5001,1184.523515
-5801.268315,5001,1304.052893
-4299.214838,5001,1431.51631
-3996.562836,5001,1552.26938
-3892.505865,5001,1681.773017
-3802.952535,5001,1804.086538
-4933.323312,5001,1935.034442
-3631.406911,5001,2059.291381
-4043.179792,5001,2183.655198
-4498.943164,5001,2316.356855
-4452.388396,5001,2441.151893
-5063.616773,5001,2574.174413
-3929.606879,5001,2699.287184
-4365.549315,5001,2832.973536
-3824.613888,5001,2959.302578
-4012.046728,5001,3093.889447
-4167.948754,5001,3221.131511
-4216.385472,5001,3353.285264
-1272.38541,1381,3391.864378
-5178.845826,5001,3529.336337
-5368.548712,5001,3657.550103
-5135.476322,5001,3785.652351
