# {"t_start": 1589758028.0105686, "env_id": "metak-v0"} 
r,l,t
-4616.43938,5001,114.362977
-5809.68937,5001,226.484915
-5230.151014,5001,346.239964
-4314.315149,5001,460.592004
-4332.614819,5001,583.032336
-4158.494046,5001,698.652227
-5514.584513,5001,821.954338
-5552.218396,5001,938.910825
-5741.459454,5001,1057.285389
-3616.742854,5001,1183.589643
-3894.307969,5001,1303.107218
-3332.696238,5001,1430.575785
-4276.030931,5001,1551.334568
-4566.274553,5001,1680.840273
-6484.525343,5001,1803.15094
-4845.99797,5001,1934.098112
-4545.142908,5001,2058.351924
-3633.026167,5001,2182.719589
-3587.757335,5001,2315.421128
-3906.424658,5001,2440.213773
-3398.335204,5001,2573.238508
-3736.9976,5001,2698.353901
-4132.508015,5001,2832.039152
-3688.624837,5001,2958.369338
-1128.358634,1600,3000.415433
-4824.248927,5001,3127.173767
-5757.894106,5001,3263.263345
-4279.324768,5001,3395.919638
-3820.814263,5001,3533.45439
-4133.12115,5001,3661.776224
-4212.408783,5001,3797.702734
