# {"t_start": 1589758024.8263838, "env_id": "metak-v0"} 
r,l,t
-4231.502098,5001,117.530095
-5231.699551,5001,229.65251
-3937.387024,5001,349.408766
-3959.164479,5001,463.757972
-3922.355345,5001,586.206629
-3660.242851,5001,701.818233
-3432.000644,5001,825.121861
-3594.478056,5001,942.077909
-3893.874118,5001,1060.453136
-5302.533439,5001,1186.757459
-5081.260179,5001,1306.282031
-5544.503837,5001,1433.763068
-5937.233474,5001,1554.50263
-4430.471512,5001,1684.007496
-5735.492127,5001,1806.319582
-5593.773011,5001,1937.269195
-3434.444266,3992,2039.362628
-4253.079579,5001,2163.742216
-3731.852941,5001,2288.531549
-5985.451026,4636,2413.349846
-7875.165597,5001,2538.487157
-5731.509003,5001,2671.544861
-5574.692253,5001,2797.814148
-7755.574122,5001,2923.261286
-6681.376276,5001,3058.122007
-5140.906861,5001,3185.144851
-5843.06344,5001,3324.446898
-3950.938943,5001,3453.669834
-6974.291399,5001,3591.669179
-5628.225687,5001,3719.801056
-5915.627957,5001,3856.004132
