# {"t_start": 1590091499.5220854, "env_id": "metak-v0"} 
r,l,t
-6133.196887,5001,119.817509
-9033.459892,5001,242.243685
-15990.210983,5001,377.266889
-16926.610057,5001,506.41976
-8691.27675,5001,646.284666
-10035.046053,5001,780.582967
-9747.337986,5001,926.93664
-6958.741222,2576,998.502365
-12180.258793,5001,1142.107511
-6565.394144,5001,1293.186239
-6131.90064,5001,1438.285945
-1148.650069,1228,1478.481403
-8512.308327,5001,1629.423739
-7406.868103,5001,1791.516996
-7544.184585,5001,1947.555233
-5667.569848,5001,2113.862165
-4283.455201,1240,2150.004943
-3986.635158,3229,2263.192031
-2042.878397,1298,2303.24968
-4200.522245,884,2339.255198
-1506.438429,907,2367.267645
-2882.713274,1210,2413.872799
-1501.965371,1285,2456.60298
-1278.884467,956,2496.032169
-10843.63685,5001,2685.868327
-2032.662012,1034,2731.391547
-985.352457,950,2765.537601
-1111.54949,994,2809.375268
-984.345102,1024,2845.215118
-5711.961493,1692,2913.659183
-1626.236315,1132,2960.904862
-8649.691406,3299,3087.740042
-2870.61088,1415,3146.440539
-4793.638968,1382,3204.467221
-1061.016504,1075,3243.793106
-13573.360128,5001,3447.399241
-1651.092324,758,3476.164172
-4170.926767,2389,3573.572315
-10645.768828,5001,3795.895036
-24712.152085,3423,3943.580219
-2562.601164,1175,4001.861522
-702.866093,749,4033.526485
-800.719852,716,4072.23404
-790.870598,692,4102.35756
-1348.331389,1022,4143.456404
-1144.038759,942,4190.170793
-1266.69437,739,4221.063449
-3146.354669,1284,4285.646217
-1713.747257,928,4326.851117
-891.402277,953,4378.180031
-2036.451771,934,4420.589578
-1129.511473,885,4468.569636
-1512.884895,998,4515.20078
-3403.616542,1956,4613.784925
-4747.431169,1347,4682.022191
-1817.615145,1242,4738.550027
-1473.706073,693,4777.704051
-1552.526291,1075,4829.306431
-2863.200393,1938,4930.497903
-1026.482372,801,4977.635456
-1728.831958,1030,5029.617276
-1781.48971,896,5083.383832
-8382.707502,5001,5362.392231
-762.130002,785,5405.103192
-529.727148,578,5446.561903
-1202.459482,857,5495.661522
-4556.262692,1967,5616.862427
-591.043318,715,5658.033761
-2532.323833,913,5719.300325
-426.187495,515,5750.273209
-1494.345933,876,5801.803511
