# {"t_start": 1590091499.1458695, "env_id": "metak-v0"} 
r,l,t
-12756.725893,5001,120.193235
-8747.399851,5001,242.61866
-24546.69328,5001,377.639604
-5143.707835,5001,506.793992
-1730.079934,1544,549.427501
-8697.283141,5001,682.48587
-36813.666523,5001,826.172179
-3175.912617,2981,907.853816
-7148.722264,1449,950.754957
-7073.243918,5001,1100.841634
-20622.363852,5001,1244.214998
-5619.966187,5001,1387.923854
-10929.307128,5001,1544.39035
-9019.443049,5001,1697.897806
-11168.134332,5001,1860.843826
-5711.014561,5001,2015.870617
-13395.583358,5001,2185.301606
-5429.495648,2032,2254.358991
-935.215263,1037,2286.575316
-2442.481243,1668,2347.542262
-2484.150901,1422,2400.288844
-3476.561852,2193,2480.1524
-1699.549241,1639,2535.454271
-2841.697954,1060,2580.842134
-1980.873236,775,2607.01967
-920.016876,1019,2650.296096
-1104.019526,851,2680.775635
-4462.724117,1303,2735.910327
-5359.063012,1063,2774.3484
-4374.129448,3436,2912.555251
-1301.048115,941,2954.064668
-6146.579927,5001,3148.914779
-6452.992567,977,3191.606871
-793.226908,734,3218.711186
-1630.031793,1351,3275.745815
-811.706057,778,3304.141038
-1018.008403,981,3338.768327
-1292.19431,902,3378.729004
-3240.004032,1013,3414.880377
-694.652313,727,3450.005842
-7118.520411,5001,3658.120222
-919.735148,665,3684.57304
-2523.434342,1822,3765.022804
-1515.697729,787,3804.122759
-2232.844511,917,3840.859437
-2106.870804,1019,3890.663434
-816.788758,603,3915.581883
-1097.119887,884,3951.940466
-6726.713882,1730,4033.72188
-3824.494561,5001,4268.545882
-1708.493191,937,4310.017611
-946.508076,720,4342.269514
-1225.018359,965,4394.631187
-9008.23845,5001,4639.950482
-1134.735569,1024,4693.350233
-3515.858331,870,4733.48745
-11943.526245,5001,4996.481251
-769.114467,976,5046.32215
-1713.263209,950,5104.204938
-1390.647701,875,5149.552586
-6114.171813,3824,5366.759406
-1279.327245,1036,5422.529756
-1284.783022,1038,5491.559597
-1689.538164,829,5539.073334
-2778.290456,767,5591.56163
-4592.866106,1221,5661.781576
-888.704068,804,5716.641586
-1862.947257,1038,5777.538245
