# {"t_start": 1590091499.9377346, "env_id": "metak-v0"} 
r,l,t
-5807.409649,5001,119.401977
-9795.841291,5001,241.82782
-11468.741934,5001,376.843572
-5312.714737,5001,506.003237
-16367.188327,5001,645.863768
-1144.025896,1091,670.506515
-1436.112285,1283,708.913174
-12014.556319,5001,845.492541
-1809.639722,1227,884.534806
-9339.305388,5001,1024.286537
-11387.031007,5001,1175.701959
-9981.470142,5001,1319.010728
-11901.197021,5001,1472.514446
-1480.457277,1261,1506.574383
-3176.460827,1184,1545.606089
-7678.073701,5001,1699.0045
-13604.689377,5001,1861.982881
-1580.068092,775,1884.282147
-24611.308805,5001,2048.283872
-8833.611889,5001,2210.684139
-1362.869456,938,2239.519557
-9564.35869,5001,2419.680124
-1385.632189,1211,2467.738992
-3039.694076,1111,2505.812427
-9416.869872,5001,2695.400442
-1710.701862,1055,2741.629241
-1800.988401,1054,2786.676739
-5890.128446,5001,2980.103558
-2542.827172,1039,3017.70125
-4046.591392,1577,3082.362684
-1844.063729,1132,3131.336215
-790.1401,761,3158.433564
-9287.748564,2985,3283.193591
-5763.137148,5001,3480.000285
-9116.025725,5001,3697.398139
-5418.530364,5001,3914.635877
-7503.732368,1620,3990.436295
-6623.778764,1361,4048.619608
-3935.340354,1096,4104.445906
-1604.184843,1094,4148.196027
-1217.470439,855,4191.349517
-895.765484,653,4218.518429
-12683.724219,5001,4466.596947
-918.518063,822,4505.015142
-15682.32145,5001,4750.267755
-7459.074296,5001,5014.65388
-9811.927893,5001,5291.711005
-5444.817048,1675,5388.530925
-2735.724644,858,5445.149867
-1552.744067,1083,5506.973725
-876.736029,906,5567.381655
-1368.125986,992,5624.644444
-1409.601973,795,5670.621343
-627.436583,656,5716.883294
-4884.214059,1142,5783.926749
