# {"t_start": 1590091495.335487, "env_id": "metak-v0"} 
r,l,t
-6744.816642,5001,123.987861
-6324.243408,5001,246.412761
-16615.657423,5001,381.434104
-6792.411902,5001,510.591334
-10735.029455,5001,650.455525
-26153.881683,5001,784.753905
-4370.541649,3411,884.307465
-18241.379159,5001,1024.05953
-16528.401165,5001,1175.488402
-2714.075879,1596,1215.638619
-1318.453125,1234,1254.890332
-11854.250793,5001,1406.962667
-11590.76315,5001,1555.478759
-7228.933798,5001,1708.575921
37.884067,60,1710.405895
-5772.624724,5001,1874.054206
-21412.039136,5001,2029.21891
-6273.464943,5001,2199.319472
-7633.825699,1623,2255.447204
-1137.850471,1104,2289.902875
-1038.783707,1080,2332.779781
-3990.710119,5001,2511.206784
-923.697565,960,2551.338932
-1254.98594,1249,2594.815253
-3157.097447,1030,2638.419494
-2485.710829,1187,2679.594743
-1216.865039,1014,2724.416229
-1248.592178,908,2757.69659
-863.593555,808,2793.963121
-787.631498,790,2822.716447
-2007.712941,1505,2883.293176
-7557.033616,5001,3077.790484
-753.056692,773,3106.162212
-992.487158,744,3140.989041
-1458.79209,722,3167.176184
-2971.870774,1077,3213.648182
-2082.476499,1654,3281.659241
-1131.736038,924,3315.540679
-773.525768,759,3341.718179
-2350.714908,797,3378.114153
-558.759421,573,3398.550983
-1247.470914,767,3426.071115
-2761.109435,1177,3478.47266
-19510.624981,5001,3687.825853
-4228.834872,1633,3760.573411
-6789.526059,5001,3988.86355
-730.499513,682,4018.101333
-1755.421419,1153,4075.33443
-14534.574095,5001,4302.721284
-16925.235696,5001,4546.710362
-4279.948607,2023,4647.860012
-1465.485873,1397,4717.869041
-438.324407,585,4745.484009
-1269.987925,854,4792.509033
-1155.899205,935,4837.644331
-1191.921727,893,4888.406008
-1052.766697,846,4928.475717
-849.286585,785,4975.093803
-2357.762768,1129,5032.126153
-2444.303021,1310,5108.412791
-734.626619,775,5148.278122
-5971.818079,5001,5437.619895
-480.447978,780,5483.028123
-573.310844,564,5515.754412
-19213.937005,962,5578.891706
-761.870591,784,5624.230221
-3491.10121,956,5679.703748
