# {"t_start": 1590091499.696514, "env_id": "metak-v0"} 
r,l,t
-5811.630159,5001,119.64654
-10362.421467,5001,242.074849
-7310.486459,4791,372.388767
-8425.879193,5001,501.324294
-21879.650293,5001,641.361151
-17231.929282,5001,775.565322
-14513.806673,5001,913.5887
-5950.48398,2350,986.800776
-10920.267013,5001,1129.949301
-13785.23587,5001,1281.522406
-5685.168268,5001,1426.11263
-8454.493131,5001,1575.60658
-5871.069318,5001,1737.556827
-2257.894775,984,1764.44171
-10663.197912,5001,1928.47251
-417.404713,585,1944.577541
-7851.158659,5001,2102.734077
-4526.165502,1266,2147.808576
-11878.478871,3053,2254.581474
-6290.473007,5001,2429.330551
-4289.220963,1328,2481.055013
-827.200405,930,2512.483481
-12261.431305,3240,2640.162754
-2340.274533,1128,2679.709725
-8932.89985,1364,2737.322974
-4583.21274,1506,2799.408926
-1934.299596,1070,2836.96938
-3303.872743,1040,2882.02433
-1741.914248,1171,2923.716063
-5032.722968,4453,3099.166608
-8000.835871,5001,3303.90521
-2484.779546,1112,3343.293476
-5305.029996,5001,3550.787771
-1371.633063,1011,3590.177585
-5354.544412,2343,3698.991723
-2686.534174,1028,3739.829618
-6725.887441,5001,3959.757079
-1029.765769,884,4005.308434
-4819.455028,5001,4230.218912
-3185.223237,2605,4362.425469
-12402.886378,4968,4606.955219
-1848.912918,1062,4663.266635
-694.224887,671,4692.461057
-981.759834,808,4729.907388
-4886.505587,1111,4788.747354
-2966.78614,2731,4927.473839
-975.387035,814,4975.455042
-4133.650419,2622,5117.581981
-1446.994017,776,5159.013193
-4041.666772,1360,5239.271646
-1809.318547,1194,5300.542387
-984.660732,721,5346.241678
-10619.835728,5001,5646.039474
-2544.049252,1426,5738.023733
-1195.477565,937,5793.098547
