# {"t_start": 1590091498.5638793, "env_id": "metak-v0"} 
r,l,t
-5129.538788,5001,120.772463
-14948.291723,5001,243.198283
-5238.390336,5001,378.214473
-9615.792036,5001,507.372551
-8626.013235,5001,647.243364
-11089.158902,5001,781.534525
-18736.302102,2994,871.125593
-9560.499008,5001,1010.542711
-9379.297842,5001,1153.803071
-25763.092597,5001,1305.386289
-7374.332436,4253,1430.25182
-4609.907844,1913,1489.036942
-1616.105924,1361,1532.890363
-4408.688214,1908,1593.261981
-1105.603314,964,1619.485564
-3279.000962,1303,1663.036786
-5674.585214,5001,1817.304021
-1321.941289,1010,1853.374042
-678.248312,690,1873.460768
-5800.85341,3789,1993.940904
-8963.896874,5001,2154.750949
-3099.102951,1562,2209.601219
-4792.349865,1265,2255.127578
-1564.737983,1209,2292.412346
-4065.868535,2226,2370.974449
-16277.368916,1003,2410.990013
-9614.206851,3237,2526.834491
-5555.620678,5001,2726.169194
-2726.78839,1135,2767.211249
-869.696527,873,2806.934164
-2896.671625,905,2838.411479
-5304.843138,5001,3040.377961
-660.37365,798,3068.842869
-1549.241524,1113,3117.171129
-1036.945364,1007,3153.175906
-3319.620877,1324,3208.983737
-1081.329108,1060,3247.895694
-18739.082023,5001,3451.573714
-22864.192074,5001,3659.756106
-3294.346105,1009,3707.897975
-1114.761703,1002,3747.335405
-6863.505542,3622,3909.569908
-3420.594861,1149,3958.014642
-777.333316,844,4001.496267
-650.078737,722,4032.082213
-5811.526287,5001,4266.711122
-7497.258002,2269,4376.373833
-1226.656247,696,4407.838138
-621.408685,669,4437.848515
-1145.9816,931,4488.505361
-1139.651857,899,4530.221632
-3373.891811,1001,4584.969563
-8221.383835,5001,4830.570077
-10601.499627,5001,5102.962701
-13383.525671,5001,5381.89156
-1090.439259,1224,5458.668337
-1591.350242,1026,5517.867505
-1889.056206,839,5574.017332
-2551.666196,1640,5668.600972
-710.476006,597,5711.426589
-408.117284,453,5738.18703
-1482.224178,827,5786.590686
