# {"t_start": 1590091497.5211573, "env_id": "metak-v0"} 
r,l,t
-6793.706201,5001,121.807749
-18336.277238,5001,244.232591
-10132.696968,5001,379.253863
-1874.605118,1163,404.222544
-5983.344949,5001,542.01301
-18951.814565,5001,674.69147
-2104.272717,1978,730.134223
-15078.94091,5001,875.493716
-3864.009165,2194,936.943773
-5489.116176,5001,1078.477582
-25225.123349,5001,1229.648579
-486.188723,641,1245.987346
-9323.104756,5001,1389.702161
-10161.433457,5001,1546.169438
-6533.459694,5001,1699.677642
-1424.78464,1171,1739.977304
-598.97504,662,1758.603134
-1036.545588,1143,1797.74327
-1526.412429,926,1823.511506
-4771.927905,3894,1948.649443
-8340.433527,5001,2114.824596
-6459.705389,5001,2280.583642
-15802.242653,2603,2369.794445
-2560.980788,1206,2416.185022
-6558.469918,1759,2482.328778
-1325.648698,1168,2521.967909
-1215.714442,922,2561.749753
-3938.414281,2256,2647.671229
-9150.871238,5001,2842.77404
-1373.27724,963,2884.69698
-7384.686949,5001,3079.235758
-5423.318047,5001,3284.208874
-795.395114,844,3314.783351
-5818.305151,5001,3512.584924
-2042.315088,958,3555.878305
-420.271569,506,3575.705791
-3225.006819,1263,3633.388341
-900.035262,866,3668.067412
-1296.153474,938,3713.448953
-4490.543441,2736,3829.833649
-460.451977,482,3849.669518
-992.436177,845,3892.472922
-1803.233599,876,3928.845988
-1384.410774,859,3973.075472
-1429.380266,1099,4019.184432
-714.255513,726,4049.855453
-4188.770039,1557,4124.698872
-1716.759828,805,4164.570622
-1123.142795,976,4204.658737
-5923.113069,1140,4262.401911
-1099.809739,790,4297.001957
-711.860669,712,4328.841187
-18246.374548,5001,4582.198097
-448.851965,673,4613.611377
-1258.368903,1335,4680.94782
-1953.064487,840,4718.787535
-11399.611784,3772,4913.210482
-5094.244523,3317,5096.081443
-4369.392616,3517,5288.52819
-5513.324324,1708,5386.866851
-2478.272731,1800,5497.27164
-4559.127537,2245,5634.103368
-1070.112029,898,5694.738989
-5551.033388,743,5738.048546
-530.724415,528,5769.003923
