# {"t_start": 1590063813.7257736, "env_id": "metak-v0"} 
r,l,t
-3584.201009,5001,134.065197
-4955.046808,5001,324.440992
-3758.795359,5001,520.541404
-6500.890236,5001,779.928673
-5062.759605,5001,1020.808357
-2610.923653,1020,1070.205752
-3521.416356,5001,1346.945328
-2994.572127,2276,1484.394389
-5157.470984,5001,1798.328831
-2387.474439,947,1859.299269
-5903.140024,5001,2131.262881
-4513.260166,2404,2291.198971
-3963.541178,5001,2598.777151
-1556.472155,306,2615.285084
-2025.249566,5001,2954.648669
-2969.595767,5001,3276.032611
-1728.860054,562,3314.195484
-3059.673056,3504,3523.678632
-4905.520429,5001,3825.000571
-7394.27145,5001,4153.836151
-3344.243754,5001,4449.885189
-858.253411,2657,4589.208745
-5421.869524,3400,4781.257754
-2728.612938,5001,5057.120586
-5366.605516,5001,5378.149529
-3908.104114,5001,5693.754227
-2412.861863,1343,5788.851447
-6296.971083,5001,6080.964588
-96.119548,2534,6246.818599
-3804.160896,5001,6609.074585
175.396171,2846,6813.971824
1689.643053,1199,6887.828897
-6797.352573,5001,7249.154655
-2081.727947,714,7299.649045
-3205.770404,5001,7639.393804
-4735.244974,5001,8076.277945
-1272.710894,379,8118.571568
-1136.871338,82,8125.85084
597.693433,1459,8246.011002
1369.573764,1138,8330.228925
415.381611,1447,8452.056803
1330.166655,943,8518.080669
-3790.184737,5001,9015.698213
-1256.68345,5001,9573.459186
-1563.114619,337,9607.880107
1759.542392,677,9692.152743
864.954935,1036,9786.698081
1688.4363,434,9832.810826
681.222047,1224,9979.418553
