# {"t_start": 1590063814.649152, "env_id": "metak-v0"} 
r,l,t
-4884.697059,5001,133.145013
-5554.098403,5001,323.525674
-5244.075593,5001,519.618956
-2192.364835,5001,779.012751
-6299.525277,5001,1019.889995
-4758.154818,5001,1273.71126
-2367.627994,1026,1348.275698
-2217.511229,5001,1665.052607
-4124.582638,5001,1951.29428
-2457.228031,5001,2253.313356
-4539.921283,3618,2481.042815
-4310.286779,5001,2795.216149
-4185.709215,5001,3159.546248
745.481466,1337,3221.854012
-4158.82877,2558,3386.720136
-4996.420115,5001,3686.06298
-3571.537668,5001,3987.018243
-4388.253441,5001,4320.034441
-2714.233344,5001,4583.853911
-3475.793431,5001,4863.070225
-5552.260441,4551,5118.3747
-2296.75459,5001,5439.083144
-3893.299245,5001,5765.006721
-2270.048958,5001,6069.59214
-2557.614762,1053,6129.872117
-4494.700437,5001,6475.42383
1644.517332,850,6551.871274
-4774.132205,5001,6886.707161
1626.651649,915,6966.359093
-4150.987846,5001,7307.94325
-1663.894116,499,7332.275969
-2317.33105,5001,7696.245064
-3075.103866,1932,7836.985855
935.424394,1502,7971.808537
1226.866788,971,8086.220495
367.330347,1273,8198.398499
-1182.860534,5001,8605.562009
1538.827477,942,8694.621992
1826.844548,517,8744.518146
914.645197,1034,8848.274008
-4946.138555,5001,9409.029639
1814.476248,444,9463.064847
1290.405642,1053,9560.111162
-3106.413706,2234,9792.543831
1163.242133,1007,9904.256825
1694.531705,500,9971.966395
1602.409078,477,10023.606857
