# {"t_start": 1590063811.8422296, "env_id": "metak-v0"} 
r,l,t
-5330.083799,5001,135.942194
-4787.616308,5001,326.321618
-5192.51211,5001,522.416159
-5452.666526,5001,781.809433
-3564.050834,5001,1022.688963
-3284.518434,5001,1276.508317
-1840.058217,4711,1591.055372
-6105.414146,5001,1883.242504
-1289.293039,4918,2157.426074
-4213.969802,2927,2383.827827
-3831.691715,2763,2520.008733
-1834.076541,5001,2853.03391
-1479.139855,348,2881.031404
-2206.88171,1742,2993.647222
-5984.257131,5001,3304.798563
-3745.972045,3091,3495.467525
-2282.834281,5001,3802.318146
-1864.780597,592,3830.863466
-2816.364178,1634,3927.010093
-6013.82926,3878,4201.390059
-3933.12245,5001,4483.015995
-3990.845364,4121,4698.409732
-1060.508678,73,4704.552947
-1037.416242,3,4708.962026
-1033.625015,7,4711.2609
-1080.866242,87,4720.121261
-1040.688851,5,4722.366964
-2625.959738,5001,4997.214558
-2623.63836,5001,5298.707325
-5617.052707,3438,5528.279679
-403.226983,4244,5796.510496
-5331.32136,5001,6095.966725
152.037198,1927,6202.891268
1109.846943,1643,6323.971944
-3125.817612,1747,6465.26657
-3891.181671,3012,6686.994468
-1716.476235,381,6704.136786
-2940.009985,5001,7052.258161
-2229.071175,865,7119.068619
-1551.853907,389,7147.335642
1031.36,868,7209.560434
-812.369494,3405,7419.153032
-5730.410008,5001,7784.722836
1465.439151,1048,7877.283122
947.869496,1236,7990.577635
-539.700307,2619,8258.059202
1906.681813,549,8301.343843
1449.09426,827,8356.072084
-218.673702,1643,8492.24227
-2123.411117,843,8566.007965
876.374571,1265,8687.642086
1563.821631,927,8767.509653
-1636.293261,354,8789.561332
1693.53876,579,8871.037605
1107.35778,1371,9007.541462
751.162944,1086,9125.038253
1604.146193,778,9213.115088
861.788881,1135,9351.034142
606.747434,955,9466.099839
1474.357326,748,9538.863859
-2625.940605,1574,9714.518803
-2141.956991,1780,9887.455042
