# {"t_start": 1590063812.5554385, "env_id": "metak-v0"} 
r,l,t
-3213.487994,5001,135.227271
-2850.175409,5001,325.608551
-3406.783618,1591,378.22797
-2661.637634,5001,609.494908
-1810.278639,5001,860.056419
-3417.381981,2671,974.774762
-2929.760912,5001,1236.422816
-3026.318553,5001,1543.156243
1085.028943,1648,1659.747306
-2752.39506,5001,1942.23559
-876.31559,2532,2095.197738
-3526.610645,3327,2306.438616
1656.85176,1182,2403.691026
-4218.376052,5001,2681.047955
-5831.909238,3708,2933.050692
-2489.01796,1184,3017.127128
-4429.807309,5001,3332.737926
-4128.389597,5001,3650.226569
-1241.484223,461,3674.985298
-1186.721567,124,3680.602549
-1038.537845,72,3684.690544
-1183.317175,125,3694.44272
-4082.850294,5001,3991.56195
-5417.816763,5001,4326.75631
-4457.091701,5001,4588.696505
-2484.817691,1987,4690.190671
-2133.152995,2148,4819.496346
-3910.536289,3093,4990.635453
-3371.598101,5001,5294.140507
-1138.090091,3144,5510.856693
-3823.988084,5001,5821.413082
-1607.280823,409,5838.503061
-3202.639591,5001,6142.174414
279.68644,1296,6218.57848
932.684608,1457,6323.63872
-3554.331908,2707,6544.847699
1269.695841,943,6605.340122
-4580.852965,5001,6946.23325
-2496.823655,2179,7104.222749
-4221.960612,5001,7432.7959
-1752.466053,516,7477.246466
372.800028,1388,7593.964125
1390.813138,985,7653.552675
1470.656389,954,7732.504692
-1637.209934,4188,8108.514453
-3675.441641,2294,8304.578318
-4049.881896,5001,8723.572062
-3654.840083,5001,9257.143538
1791.468208,731,9348.973243
-1880.599508,447,9396.131567
1816.944279,610,9468.665639
-1725.216819,996,9564.982302
-4468.653555,4438,10041.086113
