# {"t_start": 1590063814.8062878, "env_id": "metak-v0"} 
r,l,t
-5867.744003,5001,132.988903
-5538.224491,3508,273.914152
-6748.687006,4227,422.476482
-4587.865393,5001,654.845025
-2576.187737,967,710.331438
-4960.275273,4488,932.199268
-3412.849953,2319,1039.982846
-4785.459367,5001,1301.158108
-3283.784962,5001,1643.369085
-2536.632409,5001,1921.591894
-7176.51482,5001,2218.915791
-3532.326887,1588,2337.701832
-3704.26687,5001,2626.679084
-1317.759236,577,2663.195993
-3701.991262,5001,3004.199233
-5874.506324,5001,3319.736905
-5339.459798,5001,3634.925392
-4323.625902,5001,3918.304078
-1765.989488,5001,4263.868982
856.944095,1552,4356.053611
-3050.88918,2191,4472.644369
-3812.657748,5001,4753.15221
1659.580174,1130,4806.584803
-4220.030704,5001,5087.087428
-3576.399753,5001,5404.907649
-2320.591409,5001,5726.595356
-4286.036697,5001,6028.53592
1937.111751,493,6063.572388
-1922.635207,5001,6388.143016
-3746.874215,5001,6751.441647
-86.823742,2486,6925.93742
962.945356,1290,7017.434297
-2271.864493,5001,7350.929406
-2400.500661,1960,7492.244467
-3881.875615,5001,7866.945328
-1612.010252,5001,8329.478648
-1171.224723,2665,8551.194852
-4574.275515,5001,9035.18168
-1712.054046,538,9092.889355
-1600.285133,388,9152.418393
-1732.156891,1120,9269.211846
-2211.619526,5001,9811.635514
1460.841995,711,9892.074781
1374.761836,693,9981.673281
