# {"t_start": 1590063814.565732, "env_id": "metak-v0"} 
r,l,t
-6776.37073,4607,122.789205
-3995.680114,1662,171.997767
-2833.424635,1346,234.005548
-3076.51827,5001,417.722253
-4239.434635,3839,604.165658
-6370.262255,4988,851.942382
-4292.484404,2166,948.486216
-2281.158734,3637,1134.234437
-1147.372057,236,1146.201177
173.929773,3068,1304.57792
-2336.351627,1566,1410.321697
-3179.562667,5001,1736.207245
-1361.24198,1043,1794.167139
-2271.551762,5001,2073.392044
131.276842,2114,2200.149312
-2685.862309,5001,2514.014205
1642.82253,1112,2576.117388
-5858.888644,5001,2906.975879
-1857.60971,522,2950.113976
-1222.905239,4435,3235.301563
669.658511,1978,3360.330541
-2634.031328,5001,3673.373483
-4729.418895,5001,3961.858168
-2645.012116,5001,4307.663413
-2993.449667,5001,4573.273108
-3085.406412,5001,4848.127437
-3779.123914,5001,5129.292448
-2653.143681,5001,5459.868423
-3379.243845,5001,5778.265105
1030.280473,1469,5873.022934
-6292.278969,5001,6159.754974
-1245.998847,5001,6535.826748
-3269.299314,2754,6713.739479
1989.564977,16,6714.367046
-1189.734359,9,6716.762389
-1029.632224,85,6729.927716
-1080.846867,83,6734.685603
-1216.855905,175,6745.042919
-1089.952065,62,6749.154152
-1064.63279,240,6765.730241
-1340.268923,228,6779.697731
-1296.955161,443,6820.268558
-1541.372226,485,6848.810991
-2070.379277,1057,6920.458665
-3006.39293,5001,7273.812165
-4063.213715,5001,7621.485288
-1180.959269,245,7634.598482
-4142.86565,3355,7893.090612
-2152.707276,5001,8350.291504
577.816272,1384,8467.328205
-3473.922192,2173,8662.434165
-1910.484916,534,8706.356477
-2271.155744,1313,8833.262133
-5339.081514,5001,9376.991885
1666.4407,779,9477.855343
-1658.343996,377,9522.802237
1853.296317,518,9563.302505
1623.889694,655,9648.08007
1288.92963,1039,9747.258807
866.327736,1146,9865.261558
