# {"t_start": 1590063813.5678945, "env_id": "metak-v0"} 
r,l,t
-2365.470429,5001,134.216365
-3988.913565,2200,213.585224
-3443.129327,5001,399.068673
-3162.315475,5001,633.191559
-4850.978813,3079,790.589519
-6320.595855,5001,1027.675905
-5221.560303,2729,1172.633203
-3195.458654,5001,1467.148408
-2217.719711,5001,1784.738642
-1654.592128,389,1807.095852
-5031.339563,3931,2023.960601
-4216.847007,5001,2369.708038
-2816.240118,1325,2432.459503
-6554.062935,5001,2728.947039
-5729.373754,5001,3073.282032
-5449.562063,4793,3370.962931
-5204.55359,5001,3680.257146
-1610.155797,5001,3985.616952
-2282.876465,826,4051.416903
-3449.193418,5001,4358.893554
-2019.641138,3392,4544.509802
-3382.703857,2023,4639.10273
-4365.467684,2851,4807.436516
-2052.830787,913,4861.616925
-4470.097879,5001,5143.078014
-2769.261229,5001,5471.760606
-4820.934282,5001,5790.092273
1254.368823,969,5840.128527
-5012.533204,5001,6141.831568
793.687258,1212,6215.304635
216.061964,1878,6342.939411
-1896.76814,633,6397.036357
-350.644967,3350,6650.645901
1054.331406,1259,6736.348582
1705.281788,904,6796.427082
1454.290826,1259,6882.428318
984.029628,1112,6975.45785
-2613.763991,5001,7313.152418
-1821.634706,5001,7660.310838
1166.089351,1389,7761.649189
1320.385798,1069,7845.713849
1533.841028,759,7922.101658
1721.155156,692,7978.585689
-1627.08378,270,8020.256735
808.481405,1685,8185.120696
977.353735,1599,8312.799258
1600.623109,1229,8414.963636
1545.314331,935,8486.751956
-955.605785,3669,8819.131037
-1813.179002,866,8917.508913
1035.136915,914,9009.017831
-4961.103212,5001,9564.289589
959.483618,1208,9706.610111
771.715114,1271,9827.606517
