# {"t_start": 1590063808.4918537, "env_id": "metak-v0"} 
r,l,t
-2298.508489,5001,139.273264
-4116.557994,3852,291.790893
-2864.767422,5001,468.772355
-2395.573275,922,516.576985
-3460.286809,3689,702.717196
-3164.711083,5001,949.25063
-2726.882655,1210,1013.866534
-5897.446182,5001,1267.53698
-2600.194291,1315,1351.198706
-4937.226942,5001,1670.081764
-2787.108079,5001,1956.315672
1634.405798,1253,2022.618026
-4737.916205,4366,2289.001103
-5957.904416,5001,2598.68746
-1319.62992,3088,2802.94423
-3789.779813,5001,3169.186297
-6437.076296,5001,3451.648139
-2284.030837,1598,3542.232914
-5010.845875,5001,3841.854028
-2531.698325,4518,4146.841947
-1991.153923,1116,4228.312684
-1076.049143,165,4239.276778
-4005.7813,3708,4446.340962
-1458.280896,5001,4710.165192
-2377.883168,5001,4991.034693
-4088.257593,5001,5296.254294
-149.63785,1472,5393.636007
-6838.968537,5001,5707.408975
-2996.106338,5001,6019.217562
-2677.268463,5001,6333.470792
-7351.251106,5001,6704.738738
-1802.058776,508,6744.524554
1130.500232,1041,6820.164075
1036.378615,2067,6969.423133
-1853.713071,471,7003.486481
1907.806652,679,7038.430676
1661.744766,840,7100.583713
-3483.428568,1953,7238.287599
516.800194,1471,7332.417714
-1752.34846,1695,7439.236381
-3864.647942,3583,7720.852036
-4005.905998,3525,7996.123838
-976.418668,11,7998.732739
-892.284937,10,8001.176932
-1045.077979,10,8003.72727
-1190.905159,50,8020.263491
-959.108485,9,8022.67563
-915.256836,12,8025.313872
-1065.367,9,8027.738393
-1077.601291,23,8032.853713
-1022.130822,23,8035.860747
-1089.754782,5,8038.133397
-969.963336,24,8043.292154
-1086.496542,26,8046.280747
-931.445562,17,8049.065866
-3566.423888,5001,8466.36129
-3111.487823,5001,8933.155381
-3337.535387,5001,9494.148086
-2512.005889,1953,9710.302861
