# {"t_start": 1590063811.1994927, "env_id": "metak-v0"} 
r,l,t
-2857.55881,5001,136.571735
-7039.520255,5001,326.959551
-2861.06142,5001,523.055541
-3211.08236,3196,677.689936
-3946.717434,5001,936.087283
-2780.687787,1319,990.651669
-2189.823504,877,1034.605627
-2982.784246,5001,1295.40673
1567.096176,1489,1402.283126
-1888.837421,3183,1619.11927
-3660.311838,5001,1903.2108
-470.762993,2898,2061.527847
-2504.140978,1018,2124.925364
-4020.771278,3065,2335.878335
-6485.317961,5001,2622.349764
2132.18488,177,2635.858442
-5880.072497,2852,2824.644138
-2560.736182,1483,2925.154401
-4424.151536,5001,3258.940282
-3636.351735,5001,3557.492645
-4175.990177,5001,3856.953099
-2732.992462,1599,3949.953338
727.48462,1666,4089.864346
-2111.641204,5001,4380.68913
1105.44574,1237,4453.465549
1515.540835,1198,4522.93446
-2983.748913,5001,4791.110425
-2419.568147,5001,5077.170981
1788.949887,758,5115.127862
1487.71123,1223,5197.850468
-2380.454736,809,5249.522885
-3574.060969,5001,5567.762988
-4470.146398,5001,5890.893641
-4178.423177,5001,6180.396488
-4171.584114,5001,6559.054085
-7488.246765,5001,6896.513051
-451.956317,4434,7212.624122
-3719.038311,5001,7557.205056
1193.3977,1217,7641.277619
1248.202712,863,7715.481413
-3331.057431,5001,8162.120701
-2255.615974,880,8236.740944
-3106.266531,5001,8647.615504
-2915.767562,2573,8906.009735
-1121.999052,199,8923.002928
-1219.10035,143,8935.569643
-1070.676347,11,8940.199654
-3300.884274,5001,9497.511454
-1410.338035,178,9520.170177
-2512.052595,1781,9711.789681
1488.621678,1043,9805.259457
1260.677936,1024,9913.161839
-1535.232011,289,9949.528362
