# {"t_start": 1590063811.0221264, "env_id": "metak-v0"} 
r,l,t
-4151.104047,5001,136.754103
-2972.478812,5001,327.141722
1659.90173,2474,418.001956
-3497.270081,5001,646.220127
-2185.652093,5001,894.437493
-3465.189483,5001,1147.555579
-3653.80195,5001,1437.896413
-4579.134998,5001,1767.838533
-3351.60558,2476,1898.478938
-3970.090536,5001,2187.6043
-2832.642618,5001,2501.370513
-3037.537313,2623,2659.972122
-2020.712905,887,2726.764612
-2199.803324,904,2781.341417
-3709.906681,3503,3021.483424
-2446.027479,989,3106.83999
-6077.4909,5001,3402.972732
-2889.876669,5001,3706.500597
-7339.190754,5001,4023.171535
-2613.446472,994,4095.137297
2014.621221,755,4126.607482
-4002.391204,4589,4411.790996
-2954.007062,5001,4673.093878
-1753.249932,568,4702.362744
-2441.233731,5001,4987.342321
-3470.15328,3681,5210.50047
-3624.451169,2036,5346.092286
-2492.268758,5001,5665.849029
-5044.812698,4442,5940.677895
-2715.331543,5001,6248.288287
-1417.241783,551,6281.565996
-6714.186615,5001,6652.360644
-2815.204741,3529,6892.667243
-2356.297057,1571,7012.484097
-3511.90934,2425,7177.210981
-5245.396099,5001,7506.096703
1059.077292,1791,7647.192789
-39.846485,1588,7760.493595
1017.973733,1293,7862.297101
703.048149,1475,8003.738985
-5170.349234,5001,8445.455593
280.243277,1079,8527.388049
-5208.101881,5001,9020.94548
-1877.963707,1174,9159.363407
-2392.346589,1301,9299.290002
969.652788,1245,9452.263455
-2630.351753,1707,9638.227603
