# {"t_start": 1590063812.3184235, "env_id": "metak-v0"} 
r,l,t
-6259.886529,5001,135.464037
-6514.300555,5001,325.845374
-2515.759933,5001,521.942477
-3084.86686,1373,590.199288
-2707.027282,5001,846.290051
-4273.128065,5001,1082.538109
-5802.21776,3625,1275.850138
-8473.375871,4634,1588.664102
-4933.257404,5001,1876.502223
1569.32983,1265,1942.034559
-2692.949997,5001,2248.053105
-3392.168886,5001,2553.763562
-3608.155792,1890,2674.910365
-1660.397353,5001,3011.832891
-6440.794354,5001,3329.427552
-1421.417191,5001,3648.897101
-3623.51948,2080,3767.973505
-1942.92563,539,3799.091568
533.017521,2635,3941.556383
-2795.736327,1439,4068.569162
1629.809934,1220,4130.037768
-2007.867515,585,4177.392152
-3746.431688,5001,4467.251785
-1680.126701,355,4487.943843
960.177788,1378,4564.695681
-3399.209908,2075,4662.444615
-2739.821844,3068,4843.54548
-1186.678102,189,4855.490183
-4349.624414,5001,5132.668399
-2469.014593,4177,5406.558526
-2731.253811,5001,5728.345956
71.887012,2588,5892.492126
-5739.335712,5001,6181.72954
-1613.507612,444,6206.146839
-7050.849999,4280,6541.909076
-3933.090074,5001,6876.509403
-548.962766,2711,7065.018683
1646.389534,782,7128.885766
1290.88624,1058,7208.12342
1577.670625,879,7266.276059
893.551784,1329,7343.437236
759.168805,779,7396.606317
-1848.520789,572,7427.24863
1545.619321,1101,7519.007709
-1663.218773,5001,7898.66329
1047.254598,1085,7997.777092
-4368.410345,2508,8249.741507
-3387.550536,2524,8449.140912
-3403.504037,2004,8617.708678
-967.731813,62,8624.350162
-1124.058465,131,8638.382199
-2878.528547,1965,8822.681589
-2014.984219,652,8901.387983
522.474887,1641,9060.820155
-2593.830099,1554,9235.959284
-3872.141405,3344,9614.176657
-1337.967601,192,9641.596859
-852.047695,9,9644.289664
-1046.694369,7,9646.688221
-1242.509743,271,9672.001906
-1062.076606,72,9681.754214
-3760.350054,2727,9970.764631
