# {"t_start": 1590063814.256288, "env_id": "metak-v0"} 
r,l,t
-4915.747292,5001,133.535933
-4744.905859,5001,323.920861
-3633.891081,5001,520.010825
-5589.109216,5001,779.405486
-6186.234813,4440,983.624968
-1961.68222,5001,1245.429346
-1043.784495,180,1260.41873
-3504.207522,5001,1584.370382
-1652.27801,374,1614.184065
-2036.432072,670,1651.986065
-5312.991534,5001,1932.282274
-4769.265657,5001,2229.886457
-3959.963719,5001,2537.404329
-2346.015143,5001,2876.486241
382.572844,1576,2972.172466
-3776.540223,5001,3293.798978
-3289.075436,3329,3505.297101
-3976.31277,5001,3803.98857
-2537.674227,2453,3939.052959
-4832.535112,5001,4293.293778
-1981.942648,593,4324.714762
-3919.666804,5001,4586.649986
-2694.945538,5001,4865.793971
-4469.122369,2508,5010.129829
-3359.459812,5001,5305.141731
-3893.779761,5001,5632.668922
472.192468,1429,5727.448358
-4722.226451,5001,6029.394238
1179.666572,1028,6093.839338
-4069.275602,5001,6435.798788
-2133.37423,5001,6791.220879
1293.765781,814,6850.201662
-3241.535307,5001,7206.588836
-2862.899135,3629,7436.693198
-966.099783,2434,7623.104549
268.96044,1337,7729.246305
-6116.373259,5001,8176.475926
-2014.291511,1230,8276.249281
-3794.435765,2413,8471.005056
-998.767374,4610,8904.371744
-124.992439,2378,9159.743203
-6236.923355,5001,9715.847158
