# {"t_start": 1590063814.7028816, "env_id": "metak-v0"} 
r,l,t
-4429.258737,5001,133.091064
-4466.568392,5001,323.47176
-3395.564454,5001,519.565941
-6226.605132,4863,773.416472
-3473.339704,5001,1014.26776
-2874.135517,5001,1267.950924
-4835.92118,3227,1470.154467
-5701.365007,4477,1770.791297
-1937.020146,587,1791.886576
-3980.00675,5001,2073.115779
1490.176388,1262,2147.10741
-1826.84846,3129,2378.572318
-4302.347699,5001,2653.482312
-2752.820723,5001,2998.796969
-2147.976404,5001,3316.138196
336.97439,2297,3455.943921
-3655.35939,1653,3548.128508
-3729.532197,3439,3769.318567
-2368.10499,789,3813.925755
-3976.655002,3383,4036.938607
-3440.959995,1963,4158.374212
-2100.592531,803,4218.564799
-4042.263953,5001,4494.088431
-2921.99502,5001,4772.38376
-1811.562621,436,4793.398063
-2377.886196,5001,5075.593175
-2271.616937,5001,5388.774432
-4480.950082,3616,5623.762499
-3279.092125,5001,5937.213983
-5502.621457,5001,6244.7826
-4169.163258,5001,6607.000675
-2878.831447,5001,6966.795564
-3268.891431,5001,7308.398129
-3438.200448,5001,7655.333905
-3791.967342,5001,8098.486004
1539.114411,922,8178.142165
1289.0325,782,8242.57287
-3266.823335,2072,8412.891343
-1729.201727,496,8450.146844
876.922809,1047,8526.812432
-4148.872236,2896,8791.438462
-2581.442219,1311,8954.398962
-3408.34553,1643,9112.556335
-2228.693714,1149,9242.85329
-1044.747222,5,9245.388596
-2069.067355,1652,9446.403882
-4466.141673,3429,9795.206168
1332.042125,927,9896.902605
