# {"t_start": 1590063811.783506, "env_id": "metak-v0"} 
r,l,t
-7410.025586,5001,135.990801
-4076.741643,3190,257.711535
-5578.556405,5001,444.192612
-4089.594045,2660,557.817337
-4865.713151,2857,715.573308
-2546.079696,5001,953.790538
-3418.241479,5001,1207.300156
-4858.564312,5001,1504.807677
-3405.243112,5001,1827.138283
-4789.190775,4110,2057.430109
-3952.522522,5001,2399.03912
-1042.780596,32,2401.886084
-4378.667774,2900,2546.372669
-5875.311818,3765,2790.603901
-2765.371569,2115,2928.625419
-2572.066903,5001,3260.409081
-3407.416779,5001,3561.005082
-3093.170666,5001,3860.482387
-2837.639569,2108,4010.587078
-1759.80762,5001,4334.808084
-3053.166447,5001,4594.94179
-4476.517734,5001,4871.894069
-3729.628479,5001,5163.770301
-3277.340971,5001,5493.193357
-2554.908183,1974,5613.993522
-2562.962019,5001,5924.683923
-1418.574134,3241,6116.154361
-218.005001,1857,6237.572563
-1625.153328,5001,6606.244923
-1957.750488,545,6643.281384
528.700183,1939,6771.466989
-2398.476849,2943,6991.454216
-3101.795131,5001,7326.803093
-3030.122791,5001,7684.399181
-1422.515543,231,7705.318006
-674.921045,2879,7932.099788
-5348.401559,5001,8386.667809
816.256716,1090,8471.253149
-4316.237355,4538,8899.645579
-2724.177033,2084,9111.901608
-4536.172655,3781,9549.838071
