# {"t_start": 1589978600.2176142, "env_id": "metak-v0"} 
r,l,t
-3878.827428,5001,112.045052
-1733.218382,2328,165.331404
-5610.507592,5001,295.929625
-5955.464519,5001,420.717463
-2446.086679,2979,497.420283
-4899.794252,5001,635.58694
-3988.057818,5001,775.417289
-403.638937,693,799.459157
-1351.516306,1741,842.79181
-3277.629022,5001,988.822339
-700.913158,991,1016.839115
-552.362637,781,1044.201646
-1325.068105,1738,1098.060643
-438.509639,682,1115.529945
-480.686312,708,1134.820938
-681.815537,1014,1170.077501
-1041.622667,1298,1206.045393
-936.983939,1205,1246.46064
-665.499933,949,1280.24706
-582.307642,817,1302.786395
-993.358781,1210,1337.551814
-3752.982147,5001,1505.486872
-556.469406,777,1527.416466
-680.988138,918,1561.96173
-866.184514,1045,1592.11974
-657.947888,857,1623.563811
-648.963273,840,1648.279621
-553.060894,736,1669.331974
-251.989462,408,1689.577027
-685.593181,843,1714.852119
-761.374385,1016,1753.663914
-499.947682,669,1774.899647
-790.287272,952,1804.853707
-519.202711,731,1835.449407
-472.558865,671,1856.211146
-1135.100319,1562,1913.892917
-322.22369,513,1931.370673
-1682.730911,1976,2002.576611
-674.877278,840,2028.672999
-535.221983,735,2059.228842
-721.726267,886,2088.205632
-497.80912,738,2120.201311
-800.869212,955,2151.503774
-532.968931,710,2174.414785
-700.05952,862,2210.355179
-806.069475,961,2242.77479
-300.786257,452,2277.092274
-534.120554,709,2303.829265
-723.241193,910,2337.645695
-619.069795,779,2374.590602
-421.291354,563,2395.964879
-601.462674,762,2422.85962
-618.89742,763,2458.307862
-595.658682,738,2485.200573
-477.996164,638,2506.186573
-5345.070249,5001,2703.011029
-2213.565179,2280,2791.731498
-555.316789,737,2816.836884
-542.364143,716,2849.365061
-540.857435,708,2873.812849
-343.032636,543,2892.393013
-509.088618,708,2923.679106
-348.404414,487,2939.72717
-479.502295,687,2964.582844
-436.263907,592,2986.094646
-776.10615,915,3024.974651
-521.966572,693,3050.586539
-583.859167,744,3086.263611
-486.69737,645,3110.275911
-4759.964182,5001,3314.249822
-807.334635,937,3358.840533
-488.297362,614,3382.561951
-461.976676,599,3405.155505
-504.970548,687,3440.318353
-483.034357,639,3464.408086
-807.613141,903,3498.450115
-632.944206,832,3536.766001
-495.053877,626,3559.459249
-740.625346,892,3599.088143
-278.675745,421,3613.788966
-656.407651,806,3642.503934
-654.014227,1009,3685.149079
-509.053909,694,3711.492731
-354.412416,484,3730.31644
-354.680088,501,3756.851161
-665.880514,819,3790.827447
-520.986589,654,3817.368668
-345.461168,519,3845.508696
-431.640692,574,3869.180291
-591.902136,753,3899.513792
-476.002712,631,3925.864077
-335.874728,484,3954.580501
-693.051956,827,4002.282354
-608.006103,750,4032.28827
-384.802846,542,4062.180073
-500.722582,635,4089.31098
-364.454165,515,4111.584516
-382.66904,528,4143.11916
-3250.775177,5001,4363.089376
-3030.123155,5001,4585.689736
-177.460855,305,4605.698697
-497.334966,612,4631.429356
-661.275453,787,4666.674339
-680.75319,818,4709.422049
-366.056968,496,4730.088517
-613.864499,738,4761.31327
-371.638981,500,4791.009504
-444.147632,559,4816.938877
-262.932621,393,4833.907733
-485.183925,617,4861.613155
-318.554395,435,4889.400581
-618.252413,730,4919.943934
-418.478933,572,4944.271637
-450.206281,600,4971.733004
-186.29403,292,4991.601783
-304.599656,447,5011.793648
-304.031438,433,5030.75649
-468.409697,606,5057.038653
-212.321944,330,5071.055532
-834.652343,932,5120.832532
-398.097336,529,5145.278125
-587.118485,721,5185.071706
-5152.543438,5001,5423.921986
-2773.655822,5001,5673.666231
-535.78541,670,5712.275743
-227.045503,342,5728.924293
-599.174353,750,5763.007649
