# {"t_start": 1589978595.6445773, "env_id": "metak-v0"} 
r,l,t
-4709.701512,5001,116.592466
-3870.398353,5001,236.095049
-3639.824889,5001,366.571349
-3943.128462,5001,495.329034
-4083.165259,5001,633.210788
-1345.723228,1779,683.866544
-912.219217,1343,717.271229
-1560.109507,2076,777.212281
-835.898818,1153,812.941113
-3285.563328,5001,949.788272
-1150.364642,1510,996.720584
-539.077838,789,1019.288437
-536.336542,765,1046.059648
-905.368987,1270,1079.396223
-491.792549,789,1108.376539
-927.612357,1262,1141.831457
-803.914007,1037,1178.48942
-766.861972,1001,1205.543123
-353.964936,567,1228.901477
-1015.157476,1249,1262.57297
-779.609713,986,1297.683224
-1074.634583,1347,1336.616368
-786.391667,1020,1374.258768
-754.293706,965,1402.783934
-822.163614,1001,1439.821853
-844.003966,1026,1468.438594
-550.239667,733,1497.27928
-287.92788,450,1509.250406
-668.000524,922,1536.200437
-3059.918039,5001,1703.445674
-755.583429,972,1733.378195
-482.309753,667,1761.954191
-597.981999,789,1786.6392
-887.354573,1044,1827.488739
-781.930153,944,1856.491488
-495.671702,731,1879.137561
-583.775811,768,1911.175354
-332.66052,494,1928.151003
-461.561733,703,1951.092702
-390.868191,556,1977.391137
-342.5435,516,1993.118539
-794.179784,959,2024.060549
-361.893043,532,2048.1684
-1794.059966,2459,2135.234284
-618.017958,772,2160.545049
-565.235814,732,2184.508638
-482.108606,669,2214.016144
-503.144882,679,2237.256548
-459.472646,607,2259.451081
-585.596481,753,2303.930432
-713.794203,853,2336.256509
-403.907982,549,2356.19943
-586.262537,741,2393.786254
-555.095128,713,2418.143451
-564.783572,744,2451.887316
-502.626144,668,2476.371492
-452.346362,605,2497.424603
-489.046574,652,2520.695427
-560.35042,726,2552.056107
-478.476613,649,2573.165015
-339.417977,504,2591.346291
-654.73705,800,2629.002588
-407.98537,628,2650.477237
-666.204355,811,2685.060341
-516.916806,695,2710.038583
-826.814258,991,2744.714982
-508.604391,644,2774.784425
-300.961275,439,2791.099057
-682.941472,842,2820.281447
-1054.582264,1881,2892.930259
-628.924718,794,2927.199608
-483.928684,681,2950.709613
-761.095536,928,2983.880168
-224.326482,360,3003.143358
-639.332722,790,3031.717053
-443.384641,622,3054.222034
-409.650172,602,3084.739899
-774.655483,996,3121.660972
-489.016552,698,3148.088906
-395.585065,557,3174.849052
-360.761713,519,3194.108633
-515.179667,671,3217.866018
-467.745692,601,3239.572894
-424.048956,557,3269.759318
-543.217143,696,3297.270062
-592.876872,718,3327.321657
-228.754679,352,3349.055158
-708.499344,860,3381.5897
-343.236599,476,3400.394265
-402.584318,527,3429.513735
-531.990504,663,3453.861447
-275.179052,401,3469.265758
-212.503264,333,3481.91175
-510.075116,647,3513.602661
-476.746275,601,3536.108593
-857.951793,1032,3573.444201
-467.193247,619,3603.226887
-307.087657,456,3619.073433
-1242.33428,2234,3706.573704
-527.077978,660,3732.068722
-495.067016,709,3767.118155
-241.873635,366,3782.462667
-353.033727,562,3805.658009
-557.736473,710,3833.964489
-421.072486,591,3865.685068
-696.607729,851,3899.962161
-668.04496,811,3941.410862
-376.826659,522,3965.175875
-308.145055,456,3995.897075
-443.498483,575,4019.579268
-475.059771,630,4052.299967
-485.601774,624,4079.869113
-535.548676,672,4107.552877
-553.059913,693,4145.811506
-301.050201,420,4164.004691
-438.095489,563,4186.794846
-632.134525,781,4218.412766
-474.811809,593,4250.932848
-787.831094,920,4287.986451
-498.628435,651,4314.461319
-534.669937,668,4349.494932
-714.216332,840,4383.783015
-404.441872,536,4405.50643
-281.418742,409,4430.063567
-232.46813,354,4444.431444
-517.73792,646,4471.051448
-695.86571,823,4512.243171
-511.929744,632,4541.067375
-563.949105,695,4569.842704
-295.798166,408,4585.592597
-524.455007,658,4620.956682
-484.813304,610,4647.524702
-274.019341,399,4665.217211
-375.204079,545,4688.902188
-611.455399,733,4727.017742
-471.686888,617,4753.478482
-733.841162,851,4798.314654
-665.051498,782,4833.476469
-277.97081,412,4852.180006
-668.958475,789,4895.516647
-477.020759,603,4920.532121
-556.34183,682,4949.958156
-320.769641,467,4970.773817
-615.423502,757,5011.829222
-433.762542,584,5037.545087
-521.997347,671,5066.220483
-426.419892,568,5100.064426
-616.232907,750,5133.701711
-277.457232,427,5152.737195
-638.232174,782,5194.867396
-449.984399,598,5221.377642
-253.850885,383,5238.576895
-631.747113,767,5273.498166
-145.300987,234,5291.447262
-356.379946,508,5314.451885
-407.077901,563,5338.765658
-300.000529,430,5358.548076
-336.762416,453,5386.666395
-291.885852,421,5405.506948
-435.01389,573,5431.405315
-320.548809,457,5452.373625
-202.689514,312,5465.770479
-445.597355,590,5499.924221
-298.834328,445,5520.802324
-539.295669,653,5551.690684
-806.672297,903,5606.085157
-592.479871,691,5638.640785
-550.333887,682,5668.460481
-407.092929,562,5702.292155
-438.064107,580,5730.112494
-763.258765,876,5770.026261
