# {"t_start": 1589978599.6524787, "env_id": "metak-v0"} 
r,l,t
-5791.835091,5001,112.605232
-2417.022807,3164,184.978058
-3856.785952,5001,315.23329
-4336.342131,5001,440.392208
-3857.422247,4626,571.124072
-3536.455317,5001,704.738275
-803.081389,1183,742.345822
-952.61605,1259,774.070958
-3252.094606,5001,917.783289
-860.303966,1215,948.323678
-1070.095107,1329,990.40305
-3364.150141,5001,1138.9577
-929.948371,1320,1183.055183
-753.3692,1067,1220.278515
-872.245384,1290,1254.651052
-499.017147,750,1283.043969
-769.727175,978,1310.86968
-255.302263,418,1322.276948
-647.617296,884,1356.113838
-1012.1474,1226,1392.550961
-813.561975,1040,1431.112019
-804.106499,1017,1459.834033
-5117.323583,5001,1625.262021
-862.217507,1020,1654.861951
-432.925916,629,1680.974025
-647.110253,830,1705.204747
-356.873061,539,1722.91504
-640.969405,874,1756.982955
-2945.260868,5001,1931.338523
-501.655168,724,1955.113455
-739.289355,916,1991.70608
-217.145146,346,2002.969101
-875.153521,1022,2042.657562
-493.107328,665,2063.552208
-495.900995,717,2086.46893
-629.00157,804,2121.109893
-513.67945,763,2145.753911
-776.419486,961,2177.862236
-2919.178135,5001,2391.388883
-477.864913,709,2415.329378
-490.618589,647,2446.220062
-527.514801,691,2471.212994
-525.801204,664,2494.485915
-375.217867,550,2514.024224
-428.149334,576,2540.1502
-566.641135,718,2563.816652
-643.028126,772,2591.262041
-651.711846,790,2628.643359
-777.65753,987,2662.075121
-437.032142,594,2689.263019
-271.030839,405,2704.766945
-524.200158,671,2727.655845
-345.239967,528,2746.22317
-459.803765,625,2776.373367
-246.541511,378,2790.899954
-481.327574,626,2812.180854
-817.71581,947,2852.217036
-675.508643,833,2881.221728
-740.374261,1029,2923.365069
-881.453021,1178,2964.378106
-359.754026,522,2983.728527
-756.908555,899,3022.272532
-466.679276,627,3044.727155
-367.276329,505,3063.834427
-564.723232,707,3097.792316
-493.336972,628,3120.908241
-475.33782,640,3145.241148
-252.94159,398,3165.577122
-470.085293,619,3189.268351
-713.296572,854,3219.510428
-629.273001,798,3258.579499
-565.896746,723,3287.089842
-272.49978,408,3303.370359
-245.584537,385,3319.009189
-382.793936,540,3348.722059
-355.136176,496,3366.408845
-398.94785,523,3387.300378
-487.282874,619,3411.113328
-454.684087,620,3443.168619
-394.598373,557,3463.839808
-357.275382,484,3482.996081
-679.245957,817,3520.54373
-388.03039,535,3540.111566
-454.109644,614,3562.655082
-2031.31823,3411,3698.713993
-212.788629,336,3711.849275
-601.610044,767,3741.374558
-348.703229,470,3767.967468
-548.591486,687,3796.141293
-387.415893,536,3817.771842
-600.61692,752,3855.964617
-586.512171,690,3883.751248
-408.996924,537,3905.454985
-723.291554,853,3949.40257
-439.568973,570,3987.092754
-479.238355,624,4012.935933
-423.399895,586,4043.104795
-560.018189,674,4072.235819
-3220.56427,5001,4296.129256
-334.945713,529,4324.420691
-505.54213,650,4351.216417
-513.564994,654,4378.016733
-388.809411,533,4399.400681
-554.233758,711,4436.250573
-293.1337,432,4454.918184
-428.459986,573,4478.184659
-722.763735,839,4520.29489
-383.568446,543,4544.471074
-295.836573,423,4562.625656
-532.248079,681,4598.004921
-495.890621,630,4624.23114
-415.649412,572,4649.009399
-355.860251,526,4672.41964
-455.345942,597,4705.751744
-386.673181,510,4726.826598
-1589.204065,2178,4830.014166
-225.877553,350,4845.509517
-429.404075,564,4871.167651
-359.123981,495,4900.479875
-514.831751,660,4929.307588
-289.209296,431,4946.95571
-367.426896,516,4970.114656
-406.825206,534,5001.098064
-395.792663,553,5026.146646
-337.368896,437,5044.665519
-697.480492,842,5089.778627
-699.653093,818,5126.026244
-728.624348,854,5164.505227
-632.493988,769,5205.854722
-287.633003,438,5225.711401
-416.808144,580,5252.560982
-500.150406,606,5286.697042
-455.513464,610,5313.829816
-285.54966,427,5332.747595
-372.804054,511,5355.612762
-586.485772,729,5396.318681
-1083.558204,1655,5470.513357
-619.470426,760,5513.567422
-322.896737,458,5534.409224
-419.501001,564,5561.255059
-626.749216,823,5612.162001
