# {"t_start": 1589978599.7365172, "env_id": "metak-v0"} 
r,l,t
-5778.819276,5001,112.522004
-4030.400322,5001,232.014674
-2351.49982,3025,311.832981
-3863.124325,5001,436.839588
-2207.699961,3158,524.39436
-3323.078543,5001,656.431346
-3096.721436,5001,804.492748
-2909.606689,5001,941.307592
-1072.651328,1501,987.461842
-673.101952,956,1014.581005
-3820.358133,5001,1170.159827
-3130.860698,5001,1323.689288
-672.948567,882,1357.469591
-625.912315,829,1382.220695
-659.692137,896,1416.606135
-2987.614834,5001,1574.449803
-429.610243,642,1593.363575
-809.392027,1109,1631.857496
-603.291542,760,1654.035775
-887.024292,1107,1694.340846
-591.681146,759,1717.477129
-2860.005946,5001,1896.451584
-204.14529,346,1907.888011
-718.77616,874,1937.023097
-436.556266,616,1957.616388
-481.658558,660,1985.790592
-534.203521,678,2007.472818
-443.39248,640,2027.529588
-405.951358,569,2052.944549
-571.872326,810,2079.542542
-734.28893,978,2119.345896
-399.210305,544,2137.271024
-305.035812,448,2151.407164
-2447.261195,3969,2313.783398
-665.711721,808,2343.612036
-3426.803205,5001,2545.539284
-452.662054,661,2567.305201
-787.515033,926,2610.178731
-582.425242,753,2635.564542
-694.668075,846,2664.522587
-419.77282,580,2691.831185
-518.620934,703,2716.802578
-464.904056,627,2738.864982
-685.394009,847,2776.530791
-345.102536,489,2794.518497
-346.11444,503,2811.61164
-674.331068,829,2848.267072
-441.764835,612,2869.243484
-219.481363,338,2880.665489
-267.192787,414,2894.78838
-637.260501,770,2928.643311
-537.145135,706,2952.378537
-493.517644,667,2976.125844
-342.633679,480,3000.655157
-372.683117,580,3021.567633
-666.515467,824,3051.335214
-431.74237,579,3080.843243
-525.098361,699,3106.963011
-617.493888,787,3136.122756
-482.860569,678,3167.156988
-605.537492,769,3195.830388
-544.856622,700,3221.500739
-422.411255,563,3250.904664
-450.065992,591,3274.281702
-358.945371,532,3294.484261
-522.5559,670,3322.101358
-369.384789,541,3351.755914
-551.361637,684,3377.13819
-2309.989478,2878,3495.644202
-523.36469,712,3529.524502
-693.561444,845,3560.243098
-730.43597,890,3599.81262
-669.119626,817,3629.033453
-375.817678,561,3648.292147
-427.874374,597,3676.505982
-476.938017,649,3700.118996
-328.230756,467,3718.539349
-308.868751,422,3734.696421
-520.840797,653,3768.408581
-790.167036,909,3805.32382
-331.516216,495,3825.555272
-551.662739,707,3861.996186
-483.485323,637,3887.449093
-578.15628,735,3917.806642
-703.29707,824,3961.659369
-2169.874881,3665,4143.431779
-245.788713,363,4158.733797
-671.875149,791,4191.137837
-435.78421,567,4213.907953
-488.478617,622,4247.588189
-677.463491,798,4280.170531
-859.1259,1167,4334.54032
-555.747075,673,4362.667543
-3122.17143,5001,4585.149647
-567.04672,735,4623.657762
-343.809659,484,4644.517437
-2929.449942,5001,4878.409017
-283.168365,442,4906.543243
-321.739684,455,4925.505239
-196.701669,304,4939.022619
-643.655089,798,4974.275422
-316.198132,420,4999.338073
-291.705895,415,5018.242044
-334.914682,485,5038.472756
-443.994232,600,5065.61747
-384.959469,529,5096.690005
-235.866908,366,5113.360816
-535.157935,680,5143.945969
-585.625539,728,5184.311156
-486.491728,633,5212.022202
-409.623192,538,5235.561827
-451.852455,575,5261.868527
-338.994249,474,5290.333294
-472.481606,617,5317.651986
-517.577206,660,5347.734536
-763.814548,929,5396.944387
-512.564958,633,5425.701659
-599.926458,740,5458.850771
-168.140509,272,5470.822487
-3076.499706,5001,5730.896309
-280.046871,437,5751.084092
-346.982971,475,5772.6284
