# {"t_start": 1589978599.9923043, "env_id": "metak-v0"} 
r,l,t
-4599.777199,5001,112.262603
-3743.63801,5001,231.757993
-3935.279727,5001,362.236087
-3920.520852,5001,490.993952
-3400.272138,5001,628.873095
-1049.908221,1448,662.860553
-821.964585,1177,700.051497
-3291.14921,5001,839.922161
-1361.425658,1900,892.879071
-1010.32422,1384,934.388352
-1020.735181,1291,974.25039
-823.478607,1084,1004.194593
-3039.106183,5001,1159.678562
-870.371029,1194,1193.049262
-608.626592,906,1225.75403
-833.39391,1050,1253.739457
-876.413013,1085,1292.011724
-339.583299,540,1306.913456
-815.294994,1011,1336.196734
-382.215768,590,1361.352209
-590.430458,795,1385.40787
-510.138058,727,1406.627516
-694.749434,886,1439.752422
-750.365158,983,1467.412796
-545.003545,747,1496.317039
-384.956884,604,1513.396034
-609.015634,878,1538.334052
-3092.314174,5001,1706.333122
-367.880709,601,1725.310631
-425.785306,596,1750.868428
-679.113666,844,1777.399779
-846.808111,1028,1809.310622
-463.537567,637,1837.554997
-531.188314,698,1859.410054
-596.622704,812,1884.555779
-583.446009,757,1917.426389
-787.121792,957,1948.713153
-583.903408,774,1981.659535
-352.474327,513,1997.796032
-741.665218,922,2026.619277
-755.700392,902,2062.794405
-533.383435,723,2085.935771
-394.544573,570,2104.717106
-630.111544,797,2139.135161
-558.492985,795,2164.675249
-775.261356,929,2202.70146
-435.449144,628,2224.591658
-617.845365,774,2250.508698
-644.905796,869,2300.775649
-405.017022,613,2322.431345
-484.478461,651,2347.52205
-411.767742,565,2377.545409
-649.123854,797,2406.265497
-3042.107715,5001,2605.940298
-390.748497,573,2625.343899
-661.674912,837,2653.935016
-469.227766,639,2682.72729
-475.883262,639,2705.459882
-659.532124,808,2733.783114
-753.16969,924,2774.147772
-262.67288,410,2789.708654
-330.022187,481,2805.731617
-619.217214,778,2840.742196
-347.915391,513,2858.193053
-239.307153,379,2871.450892
-381.417022,525,2889.229596
-373.743012,514,2905.559338
-349.244424,547,2932.450741
-718.920987,875,2963.166202
-428.665853,608,2985.234457
-389.790416,553,3011.225847
-571.207262,749,3038.667572
-390.733282,527,3058.048968
-268.473061,424,3081.795199
-370.327937,510,3100.777653
-639.195662,782,3129.71043
-945.118436,1043,3175.160223
-595.535649,737,3202.121258
-281.209514,412,3216.331106
-678.867716,803,3255.935945
-403.785454,558,3277.707201
-434.887112,625,3302.287299
-849.87316,965,3349.104932
-3173.069894,5001,3553.722896
-2661.54049,5001,3758.072851
-658.320843,797,3791.226576
-299.782005,443,3808.481337
-373.611242,499,3829.176985
-260.23633,405,3853.252755
-751.601689,875,3888.841192
-628.821495,777,3920.804713
-249.568584,394,3944.897734
-359.40664,549,3978.509084
-630.640793,776,4014.04862
-649.695561,793,4053.190115
-336.200458,494,4075.31688
-429.593307,595,4099.500195
-369.81014,490,4121.544393
-513.87651,662,4157.423734
-700.928692,836,4192.03062
-335.762479,487,4211.61472
-256.647358,382,4236.262267
-215.348491,337,4248.950722
-364.121739,500,4268.591256
-476.926579,632,4295.306575
-705.09492,844,4337.052464
-3471.678182,3999,4516.021128
-3794.258571,5001,4744.63053
-3453.312681,5001,4988.063963
-4981.401244,5001,5224.921871
-2370.865951,2489,5343.799144
-482.841297,606,5371.264954
-476.883766,609,5406.263709
-291.051699,401,5424.824984
-389.167708,504,5447.77661
-387.117033,517,5470.320107
-614.626404,758,5513.084566
-348.377772,496,5535.989807
-249.33153,371,5553.737273
-664.343333,806,5603.911674
-749.402528,883,5644.197001
-613.74134,753,5677.62848
-327.019874,463,5707.351242
-509.71827,656,5738.461815
-609.665757,748,5773.354049
