# {"t_start": 1589978599.672671, "env_id": "metak-v0"} 
r,l,t
-4950.731266,5001,112.57911
-3728.330551,5001,232.079465
-3698.612588,5001,362.558337
-1558.630788,2109,415.939529
-1160.541578,1579,460.815425
-1448.870321,1901,511.243355
-3792.760869,5001,643.027555
-1033.279456,1676,691.378179
-3174.486959,5001,831.499574
-3286.911199,5001,976.375679
-1325.649091,1673,1030.202455
-1109.418546,1435,1067.532393
-815.32986,1128,1105.105666
-1042.169891,1338,1140.532131
-793.381062,1005,1176.51868
-1032.578333,1267,1218.783931
-667.128692,968,1244.675331
-660.859015,892,1269.414295
-834.808151,1101,1307.698558
-895.876491,1135,1347.810054
-3012.231313,5001,1508.379014
-574.871271,779,1530.243297
-833.850319,988,1566.801508
-604.511998,842,1590.842366
-455.714907,670,1617.665278
-637.097756,803,1640.522306
-805.701685,969,1668.344686
-518.307044,680,1696.490279
-577.643162,766,1719.982818
-714.76462,900,1755.346082
-552.077764,773,1779.382234
-421.109226,652,1800.067302
-541.015195,703,1829.955971
-408.45478,618,1849.121339
-270.138828,424,1862.491919
-370.573448,523,1878.32023
-727.624696,897,1915.795043
-732.607754,916,1945.79154
-396.613218,544,1971.513787
-469.443148,670,1992.738508
-498.906215,692,2014.723423
-321.948571,487,2029.634511
-762.438121,920,2067.074714
-333.672001,497,2082.414807
-387.661445,544,2099.982676
-404.249793,575,2126.723489
-541.59793,731,2150.719138
-535.368967,704,2173.532974
-876.568821,1268,2223.731272
-433.406919,609,2243.926017
-386.597999,546,2281.359412
-703.511528,835,2312.64642
-4965.783899,5001,2509.888881
-807.373885,1040,2552.60732
-644.781068,790,2578.850758
-310.033776,477,2606.604
-423.82258,566,2625.528436
-476.399713,611,2646.331304
-327.355764,475,2662.4769
-611.686849,758,2696.204925
-586.477297,713,2720.762815
-481.445309,617,2742.966102
-2986.057268,5001,2938.522145
-679.221045,853,2969.49005
-722.084651,864,3006.849374
-369.836089,531,3025.861264
-758.725452,902,3059.0244
-639.908436,804,3096.892995
-669.996966,822,3127.235994
-393.387153,564,3148.30591
-305.441873,463,3172.382127
-270.694145,419,3187.84213
-403.027868,557,3207.713982
-703.791315,830,3246.194659
-502.422775,643,3271.493593
-651.9447,811,3304.046741
-839.098729,967,3350.914084
-308.504205,454,3366.940036
-777.005038,917,3402.895987
-695.029168,841,3443.731415
-553.116482,696,3470.515998
-478.849448,642,3494.318095
-320.216209,441,3518.066897
-448.401684,654,3542.330859
-589.211861,699,3567.849257
-918.992822,1065,3612.645568
-449.720141,604,3634.405291
-351.5557,503,3652.050233
-682.894552,993,3694.343676
-754.392315,876,3729.068317
-661.172114,808,3768.299216
-643.941588,774,3800.275229
-470.273087,625,3825.219956
-980.211733,1215,3882.032125
-345.099767,500,3902.070252
-452.29548,598,3927.019643
-341.88042,489,3955.855521
-573.744186,728,3999.689216
-599.687156,751,4029.366178
-455.238898,585,4061.53244
-699.430942,845,4097.672141
-764.460486,883,4144.404116
-414.355149,560,4168.527743
-591.09574,738,4198.349602
-393.673113,526,4220.306078
-830.319938,989,4266.957761
-410.747372,563,4290.472791
-472.942091,614,4322.500641
-391.681896,518,4343.965451
-810.971791,951,4382.587561
-485.680617,632,4415.991059
-348.096475,474,4435.540863
-584.908238,725,4465.307573
-390.318111,506,4486.442159
-564.860757,675,4522.515155
-367.35757,484,4543.320843
-265.793809,402,4560.824112
-426.114,554,4582.636839
-340.103021,471,4609.935859
-613.211684,754,4642.58425
-657.486927,776,4677.151022
-226.046588,340,4698.947194
-759.550613,868,4736.168011
-456.274401,585,4760.221862
-463.462329,603,4794.786744
-293.715929,429,4813.680466
-414.133567,545,4838.162464
-349.551284,505,4860.646947
-361.919769,494,4891.367635
-386.910335,527,4913.44727
-464.444696,575,4938.929139
-354.438817,474,4959.638327
-577.607449,736,4998.908797
-416.948632,544,5023.938978
-282.444278,413,5040.662231
-229.502421,347,5056.06846
-475.645718,659,5093.32507
-326.875526,467,5114.515741
-5398.7824,5001,5353.390349
-127.498758,401,5370.584413
-277.244018,384,5395.99317
-496.472258,629,5424.314437
-411.070277,538,5449.414773
-955.130408,1409,5519.829366
-785.036677,894,5562.580988
-809.222496,909,5617.583102
-351.749146,504,5640.482342
-269.962163,398,5658.043374
-609.868015,745,5699.762462
-420.146285,550,5726.501036
-342.15996,452,5747.905769
-337.530325,468,5768.790512
