# {"t_start": 1589978600.0220768, "env_id": "metak-v0"} 
r,l,t
-3373.926665,5001,112.239283
-3787.352604,5001,231.734462
-2237.745089,2787,306.286986
-654.052609,984,328.356032
-637.175798,959,356.349499
-5174.882354,5001,484.97189
-4226.468048,5001,622.592602
-4105.222602,5001,760.625377
-5152.198004,5001,898.232448
-3750.750759,5001,1050.36131
-3306.013619,5001,1200.021738
-3719.762048,5001,1363.729249
-3895.286674,5001,1521.970571
-4363.737072,5001,1690.373578
-411.644396,609,1708.428593
-318.321685,480,1723.662353
-540.558644,728,1753.065867
-767.527508,935,1782.855468
-913.389173,1098,1825.013059
-598.813266,789,1849.553591
-451.996003,633,1869.097326
-678.790263,860,1904.155772
-379.575983,545,1922.587298
-365.164999,529,1939.723517
-402.896981,572,1958.848447
-401.209925,565,1984.157305
-695.468895,902,2012.877754
-546.559438,731,2043.586116
-778.849966,945,2073.40167
-442.844765,655,2094.885774
-637.990363,814,2129.095613
-600.342822,767,2154.705274
-435.359467,601,2173.767294
-427.794018,564,2200.158913
-333.581463,482,2216.666406
-522.830952,779,2242.148418
-601.587639,739,2287.645989
-465.137738,622,2310.259681
-419.304337,604,2333.425518
-564.841741,719,2367.860252
-748.256262,885,2400.881465
-468.91128,615,2422.606476
-709.934125,862,2462.277882
-293.797458,452,2477.24839
-536.506374,691,2501.669614
-668.8168,807,2536.453031
-516.091833,687,2559.109115
-282.037687,424,2573.366358
-573.757564,717,2609.475995
-4592.593243,5001,2798.791646
-3087.651006,3904,2947.693033
-377.308348,519,2966.402563
-761.100491,900,3005.524475
-305.015553,452,3021.903818
-593.980918,799,3050.781827
-591.951748,739,3086.238703
-446.606581,627,3109.531666
-603.264518,752,3137.527517
-410.754662,575,3164.788446
-429.758612,612,3188.230885
-495.21391,640,3210.765762
-629.925941,785,3248.260812
-673.412842,810,3280.602077
-297.774573,437,3296.892291
-384.31304,527,3319.214834
-307.067801,452,3345.192488
-819.874535,936,3380.808362
-626.81951,778,3410.601982
-515.916066,665,3444.256591
-318.136634,482,3462.438375
-433.95184,569,3484.425742
-460.750613,648,3515.861382
-768.699844,915,3549.815118
-373.697218,542,3569.268541
-2689.206423,5001,3776.482132
-449.412981,635,3802.651548
-413.992649,531,3823.234835
-2692.942645,3137,3978.218901
-436.487813,586,4006.181914
-674.137833,817,4046.274543
-1122.488207,1680,4118.373658
-263.509226,399,4143.835197
-412.561207,545,4167.389972
-3168.465237,5001,4385.703646
-370.677349,540,4415.211332
-297.977216,436,4433.069309
-477.532054,616,4459.045672
-226.373431,343,4472.783442
-463.000317,603,4505.135305
-271.243489,396,4522.420772
-734.251765,850,4559.368082
-600.538543,725,4588.695881
-681.736709,810,4630.1864
-493.901391,627,4658.246028
-424.665589,585,4683.656319
-277.317745,407,4708.285072
-591.628919,711,4738.55549
-537.047594,663,4766.026013
-267.535698,407,4792.139829
-359.386059,499,4814.945459
-509.955329,660,4843.978193
-410.6579,535,4868.379925
-311.879005,452,4896.304381
-552.278854,679,4925.456705
-658.287368,814,4961.212198
-434.930691,559,4992.764972
-498.294428,647,5021.990562
-551.115023,683,5051.137398
-439.261204,566,5083.991554
-202.451912,308,5098.005379
-569.758722,711,5129.9217
-265.225069,395,5147.438004
-403.045492,545,5172.60566
-587.498277,724,5211.588407
-406.7528,528,5234.636356
-564.57435,706,5266.900909
-405.782256,533,5298.113515
-563.837474,716,5329.738568
-207.82472,314,5343.771755
-677.877492,797,5387.351971
-178.439831,279,5400.034817
-332.085285,453,5420.604786
-457.95065,617,5449.314479
-762.40425,884,5495.845128
-164.839422,260,5507.28532
-692.500695,820,5546.778936
-439.396081,541,5573.383517
-570.388443,713,5617.900249
-169.832754,271,5630.167778
-350.824523,480,5650.941927
-543.227624,690,5690.086599
-575.35788,708,5723.935593
-230.53785,348,5740.242688
-379.792784,522,5764.002277
-164.180219,259,5776.508548
