# {"t_start": 1589978599.909591, "env_id": "metak-v0"} 
r,l,t
-5053.666924,5001,112.348805
-1161.184844,1841,155.641927
-4467.813603,5001,277.597342
-4103.916848,5001,409.593144
-800.146518,1253,438.498701
-1189.738451,1569,483.396448
-1459.620279,1795,531.575214
-1152.30524,1553,576.053068
-1122.478213,1429,608.52594
-904.752301,1296,645.972611
-705.833725,1044,679.485043
-1238.610128,1557,718.670485
-472.197251,729,744.232308
-1173.138624,1487,782.217544
-1021.294858,1373,823.176357
-872.307408,1183,859.728514
-3181.148465,5001,999.044112
-926.995816,1287,1041.174957
-641.536085,883,1064.400182
-1032.2638,1290,1106.707903
-570.115248,850,1128.604682
-628.216138,912,1161.178041
-978.514711,1264,1196.383437
-850.433585,1193,1236.288052
-749.593643,994,1263.495725
-802.79586,1024,1299.587199
-709.774005,910,1325.806638
-743.827129,986,1362.648054
-525.310145,743,1385.010418
-347.40465,557,1401.121127
-639.38507,843,1433.595209
-594.660984,827,1456.86807
-578.374291,821,1487.90579
-528.396545,696,1507.601569
-505.147013,710,1527.307746
-774.70586,963,1563.198004
-328.877256,511,1578.131657
-567.218481,809,1601.353627
-394.865074,606,1625.496024
-513.675805,714,1646.269491
-538.078633,803,1669.322632
-978.396001,1168,1712.841266
-437.158423,635,1731.978852
-761.862404,943,1768.86379
-769.000206,956,1799.109126
-615.669969,918,1835.563596
-471.401474,662,1856.13917
-492.512788,662,1876.721713
-575.155491,816,1910.830471
-537.525254,717,1934.920941
-442.740103,619,1955.369495
-2799.448946,3319,2075.423843
-236.978051,368,2087.275161
-292.947694,436,2101.904493
-375.388078,525,2126.952947
-551.735834,722,2150.335941
-836.564545,971,2189.963579
-703.491648,869,2218.86813
-555.667117,715,2242.493469
-502.581605,658,2284.86212
-2758.114392,5001,2484.227074
-527.993279,694,2507.493302
-615.901942,761,2540.905967
-594.322935,755,2565.815881
-470.377102,629,2588.593799
-503.487274,647,2621.108485
-351.117118,490,2637.124629
-292.35228,445,2652.388925
-526.634583,681,2682.936113
-623.342249,760,2710.056055
-447.990268,578,2730.026137
-469.181678,638,2760.755852
-611.167172,806,2789.94193
-424.286106,600,2810.30164
-377.48257,581,2830.44112
-691.108894,847,2867.407873
-542.301744,701,2891.401136
-404.919478,555,2909.275267
-518.236076,653,2939.123149
-696.132081,829,2969.104026
-521.145773,688,3000.608374
-598.617006,778,3028.748626
-618.9969,780,3056.756399
-1031.698804,1767,3130.562544
-733.716626,868,3169.1347
-316.634405,459,3186.262104
-562.526304,698,3211.393075
-698.9042,832,3250.942606
-3054.537529,5001,3461.32556
-719.709971,876,3494.910955
-640.232685,900,3535.761891
-2739.789568,5001,3731.807512
-364.871262,535,3760.013256
-620.906795,771,3791.876292
-885.622391,1328,3853.136061
-835.637979,942,3891.388665
-455.932487,615,3916.767196
-552.788831,703,3954.317979
-576.55723,665,3995.693545
-406.404571,570,4018.640414
-459.981935,605,4050.218843
-281.463553,429,4069.006533
-284.139524,429,4086.81796
-655.04968,811,4122.53094
-498.391393,638,4157.340394
-633.936964,779,4189.528192
-352.339672,495,4209.488546
-445.7297,591,4242.003196
-386.933728,522,4263.399815
-552.39204,667,4290.402471
-247.161138,389,4306.194484
-293.300028,441,4331.161401
-412.458884,533,4353.047963
-430.852706,572,4376.772523
-3138.489814,5001,4607.187097
-511.427139,653,4634.467294
-724.080707,866,4673.458383
-413.906677,532,4703.434061
-516.556854,654,4731.198287
-361.766338,483,4751.327313
-286.823909,415,4768.92405
-613.645995,757,4810.976175
-496.125148,643,4839.501451
-580.160722,739,4873.069341
-228.458259,351,4896.413699
-377.209954,518,4918.037324
-285.042614,413,4936.655664
-725.651775,843,4973.932021
-377.552185,513,5003.556408
-251.208673,380,5020.723153
-620.20685,746,5052.509602
-493.598099,630,5088.360857
-743.025519,893,5128.34357
-618.611861,745,5161.6856
-379.909806,528,5192.691246
-410.670367,524,5215.954698
-468.377387,569,5241.76371
-821.47763,930,5290.850285
-810.152832,1039,5336.827425
-512.496229,658,5366.025193
-555.212836,708,5405.958236
-315.513747,457,5426.993306
-282.456278,400,5445.099344
-569.001512,696,5483.736007
-713.639691,838,5522.112432
-590.809348,720,5556.681103
-760.187813,872,5609.761489
-427.60443,553,5635.536964
-842.968717,1203,5697.110854
-364.072999,501,5720.967397
-325.181947,469,5743.079901
-256.924591,394,5761.015098
