# {"t_start": 1589978599.3275058, "env_id": "metak-v0"} 
r,l,t
-5147.178395,5001,112.924717
-2818.971837,3590,201.906189
-1896.454174,2350,258.997382
-835.184009,1209,285.350609
-1293.628992,1675,330.172266
-3699.686676,5001,464.41473
-1567.174915,2085,518.4764
-3240.795122,5001,650.777591
-745.785478,1099,685.698935
-860.372964,1214,716.259812
-3125.074956,5001,863.288183
-3143.505874,5001,1003.099791
-897.652233,1233,1043.369901
-1050.805365,1327,1078.056195
-834.033856,1085,1114.76123
-1204.891194,1514,1163.306229
-609.274654,996,1191.024721
-903.18436,1136,1229.374066
-746.883109,1009,1256.86695
-599.659298,846,1287.919386
-551.198519,807,1310.947087
-497.086401,717,1332.085449
-933.376341,1188,1374.563981
-636.736785,804,1398.184777
-305.314671,470,1419.969678
-1000.798422,1176,1453.749582
-501.048587,752,1482.641469
-570.146423,801,1504.311038
-521.535804,757,1525.651423
-382.884612,579,1550.576411
-683.672437,910,1577.203245
-561.526933,758,1599.290671
-709.899947,941,1633.210133
-513.593825,711,1653.764079
-775.795068,992,1690.856575
-756.908807,939,1718.962261
-643.282418,829,1752.132792
-797.241098,975,1783.153778
-487.104265,686,1804.239482
-519.784861,714,1834.499627
-659.929858,854,1861.44531
-480.542875,715,1883.438436
-360.372344,543,1908.846929
-715.054985,893,1938.470322
-681.791163,852,1974.349781
-407.104699,611,1993.629775
-388.195153,599,2012.218006
-489.337777,679,2033.936948
-714.931495,884,2069.877229
-352.219218,516,2085.619826
-515.414707,711,2117.268266
-720.984177,870,2145.194303
-505.243082,715,2168.509741
-313.42813,480,2192.217146
-359.159461,560,2210.600091
-331.996606,481,2227.265051
-672.913089,850,2258.43979
-674.117514,824,2305.230121
-692.702869,844,2336.661634
-652.018362,803,2374.141348
-786.638432,920,2408.790571
-374.110914,533,2427.775364
-691.775651,839,2466.128206
-433.357306,574,2486.429142
-723.461004,887,2516.770168
-656.860431,803,2550.913268
-650.780508,796,2577.740267
-544.517641,700,2612.388476
-378.264813,558,2631.458477
-304.236219,437,2646.260942
-355.071987,533,2664.116057
-527.016105,709,2696.200946
-311.337625,473,2713.432866
-702.513223,848,2742.896286
-531.368401,707,2775.441036
-2178.498323,3989,2928.846647
-2752.495896,5001,3124.121404
-781.216905,921,3164.259867
-578.168246,718,3191.525528
-302.009215,437,3207.480789
-559.85718,716,3232.734921
-562.393716,714,3269.389675
-470.856478,634,3294.049947
-425.05099,587,3318.667087
-286.284311,430,3343.808525
-560.633062,721,3370.34117
-728.910645,859,3403.892519
-402.690913,554,3433.975076
-530.703588,673,3459.242213
-592.544204,756,3488.258135
-612.689436,740,3522.950037
-495.842894,698,3548.850946
-477.425258,648,3572.10986
-544.853642,730,3605.044918
-310.010776,456,3622.152616
-483.175943,686,3646.121237
-450.793623,580,3673.589544
-613.151946,770,3701.862644
-669.023034,826,3733.714135
-562.281615,790,3773.280777
-844.839486,966,3811.555837
-586.273422,724,3849.186901
-655.684929,811,3881.930461
-709.000382,834,3916.080514
-741.161201,842,3959.532467
-450.289811,599,3997.980992
-419.978248,556,4020.167181
-763.239273,883,4063.987247
-631.918856,765,4097.001648
-188.854636,298,4109.547185
-422.42155,600,4144.214138
-283.635842,406,4161.426042
-280.309917,419,4178.989642
-435.59796,569,4202.015382
-1203.906006,1694,4278.388248
-331.483894,469,4297.957632
-468.161773,620,4330.020577
-393.832861,519,4350.989166
-289.305772,429,4369.140621
-367.99302,501,4389.42983
-270.827496,402,4413.290357
-698.130604,813,4446.907122
-310.765951,446,4465.158653
-471.412207,597,4489.646504
-204.484162,314,4510.201778
-682.007253,810,4545.562385
-436.215744,592,4570.661535
-790.029027,899,4614.890265
-408.779587,555,4638.042576
-607.051103,731,4670.869611
-189.482129,296,4684.043029
-385.482758,514,4713.731838
-238.750505,352,4728.221195
-707.86454,833,4763.297651
-766.510776,882,4810.442595
-337.543665,457,4830.994765
-894.682597,1449,4903.522243
-374.900133,513,4925.293768
-375.768288,500,4946.432675
-475.381965,615,4974.824288
-398.629782,532,5005.050131
-284.384936,400,5023.05797
-409.121717,534,5045.89622
-515.038929,645,5073.971248
-256.634321,365,5098.512558
-629.913843,771,5133.212094
-640.001889,759,5166.824882
-346.494536,472,5195.475481
-763.837619,873,5234.268262
-360.887207,511,5257.778703
-395.919188,545,5289.121172
-335.708143,468,5310.563657
-511.260773,656,5339.000079
-497.401961,641,5367.686421
-374.105771,512,5399.049725
-301.678194,444,5418.941458
-467.77071,616,5446.76726
-447.777817,603,5481.460024
-562.35816,685,5513.038563
-514.618371,637,5542.455523
-235.647955,350,5559.466865
-485.785345,605,5599.429125
-475.057335,628,5629.334494
-682.337683,821,5665.988614
-648.946766,789,5710.043143
-400.348049,530,5735.33372
