# {"t_start": 1589978599.7276037, "env_id": "metak-v0"} 
r,l,t
-4132.716664,5001,112.529344
-1900.727995,2528,170.092968
-1958.109052,2359,229.47081
-2435.748632,2748,303.32011
-3837.697964,5001,428.220846
-350.273402,744,445.286443
-879.842501,1302,484.130273
-1631.515646,1987,536.853351
-3299.635059,5001,676.701015
-3294.335955,5001,816.634969
-1197.405088,1504,861.705197
-3925.719415,5001,1001.397124
-5116.255458,5001,1157.169226
-3717.038859,5001,1310.41939
-911.770337,1302,1355.660444
-898.014683,1081,1388.104282
-586.451024,790,1419.317467
-832.600999,1019,1448.550272
-633.664124,834,1472.06166
-673.913225,884,1504.038377
-778.686678,1000,1533.422023
-803.096816,1003,1569.958815
-340.772327,512,1584.407166
-2902.103872,5001,1755.063855
-571.133188,828,1781.165196
-559.650651,752,1804.570035
-596.190403,772,1836.743971
-644.795,853,1863.252123
-574.270182,809,1895.933969
-726.962648,896,1926.665624
-338.72448,527,1943.04249
-285.678499,441,1958.004024
-502.250803,666,1986.301331
-479.325364,697,2008.704321
-424.365382,609,2027.791687
-607.084416,771,2059.523209
-396.432328,560,2078.281037
-377.953067,524,2094.931641
-281.766431,449,2117.764983
-784.443914,940,2147.984501
-661.881798,823,2175.077912
-579.027759,725,2206.616065
-305.6746,460,2222.586782
-240.601552,378,2234.887349
-2773.390328,5001,2450.785671
-5326.623758,5001,2641.495926
-5240.947165,5001,2831.816205
-6044.671503,5001,3028.032142
-1591.786095,1626,3096.108604
-791.779676,1014,3133.485013
-311.900692,451,3150.435037
-482.041517,673,3181.537014
-297.938949,439,3197.687905
-541.423989,671,3222.186289
-271.363421,413,3244.938337
-324.061601,451,3262.381268
-423.248639,596,3287.014132
-535.003286,704,3315.303111
-800.899775,940,3360.120116
-787.805622,922,3395.587986
-440.790824,602,3427.644816
-1209.3184,2078,3513.047176
-628.15768,785,3541.865821
-276.335866,406,3556.629968
-566.05215,726,3590.225901
-394.895276,530,3608.801666
-324.544118,507,3627.620795
-445.247242,587,3647.706419
-417.287707,578,3675.274837
-432.949722,596,3696.800241
-330.742276,453,3714.261242
-348.828738,477,3732.976255
-368.600988,494,3759.536894
-465.617647,626,3785.113578
-438.075936,548,3807.283006
-639.420745,804,3847.921621
-696.195234,835,3881.778781
-4474.146201,5001,4119.92095
-661.7411,999,4170.924014
-532.806256,662,4197.167367
-502.160209,661,4232.828988
-386.921711,527,4253.174224
-423.1301,581,4276.1853
-738.401541,1014,4325.417484
-230.15958,344,4339.989359
-458.439522,607,4364.738513
-518.857391,663,4391.494734
-233.898568,355,4413.69273
-352.95322,512,4434.628755
-3046.911002,5001,4660.801754
-213.792666,337,4676.178346
-685.262059,806,4717.487132
-555.084859,676,4745.79602
-439.297972,570,4769.942825
-333.65359,461,4798.920617
-446.750634,568,4824.390494
-536.682004,662,4853.563342
-715.289112,851,4899.286536
-549.259706,672,4928.332193
-635.896008,752,4961.369081
-663.581459,800,5003.975012
-331.478222,468,5025.123445
-455.603969,613,5050.859635
-624.267627,757,5092.533217
-414.854864,567,5117.653981
-641.18639,779,5152.697703
-471.807845,640,5188.819889
-525.44992,670,5218.223644
-334.375506,462,5239.399144
-729.7986,846,5285.049913
-626.019302,765,5318.938601
-505.685301,649,5348.192025
-472.370695,597,5382.790241
-707.770745,828,5419.882196
-332.368528,474,5441.170677
-448.132298,568,5466.540005
-746.969339,869,5514.189266
-1439.183199,1871,5614.167774
-434.071995,571,5640.561046
-263.641231,375,5656.868464
-455.636884,600,5691.726474
-351.919523,469,5714.339009
-525.264861,675,5746.362854
