# {"t_start": 1589978598.489622, "env_id": "metak-v0"} 
r,l,t
-4852.578621,5001,113.75565
-4105.228676,5001,233.255672
-4159.376878,5001,363.741086
-3390.941626,5001,492.489253
-940.674513,1411,531.640029
-1061.911263,1542,576.011666
-1475.352146,1909,627.333393
-1924.097508,2412,692.945465
-1445.390151,1795,745.934477
-1067.895578,1414,781.654298
-713.575952,987,813.424768
-1488.706676,2178,874.627424
-3128.583025,5001,1016.279075
-844.570456,1147,1053.552607
-1146.11771,1553,1102.475681
-3028.925262,5001,1253.16291
-914.280332,1130,1292.453312
-714.570669,929,1318.464294
-970.591886,1184,1360.691453
-318.39398,497,1375.689361
-599.823628,823,1400.117627
-896.768814,1080,1439.0603
-838.096933,982,1466.786411
-792.337,988,1501.839571
-639.895126,872,1526.259009
-663.061512,862,1559.455409
-781.893018,934,1586.484773
-555.225338,754,1615.680212
-549.330655,728,1636.48482
-608.253999,818,1659.97521
-398.487468,584,1685.187883
-595.643355,805,1709.103725
-816.05569,1005,1739.614193
-843.400996,1060,1780.77556
-602.761362,805,1806.19926
-474.427578,666,1834.531667
-534.829443,726,1857.236397
-842.963063,1019,1896.77816
-728.006837,896,1926.970537
-581.444122,807,1953.106478
-662.141513,869,1988.423126
-422.641604,630,2008.591708
-1052.35277,1261,2055.570311
-675.173512,843,2083.159559
-607.098556,799,2116.905859
-578.460611,757,2142.068877
-737.828728,892,2170.447673
-536.580266,688,2201.041957
-607.562366,794,2227.970182
-508.516577,659,2250.076993
-574.29339,735,2295.532584
-477.066059,675,2319.833759
-622.760518,767,2348.884796
-507.301442,672,2384.112331
-624.529946,780,2411.337309
-476.682713,645,2434.280996
-633.480919,798,2470.664556
-345.902772,485,2488.473887
-600.174179,744,2513.604551
-488.62213,619,2541.164169
-445.170927,608,2561.305702
-579.595705,711,2586.464611
-394.593941,548,2615.857921
-678.162193,841,2643.963311
-516.729402,670,2666.892567
-366.603717,523,2692.103218
-400.122694,607,2714.436073
-509.257611,669,2737.240386
-284.803569,434,2752.965893
-287.445845,421,2775.222516
-581.653763,733,2801.716336
-702.622067,860,2831.443044
-519.276129,651,2861.723838
-670.87775,817,2889.54166
-400.772591,562,2907.572796
-311.418527,460,2931.779518
-653.940111,789,2958.734041
-494.485399,673,2983.498543
-397.820023,559,3009.524793
-543.20228,687,3034.760103
-523.539242,674,3059.318705
-607.664345,764,3095.714278
-396.705962,564,3116.913386
-786.898289,919,3151.095608
-307.092119,449,3174.472594
-444.775952,600,3196.103562
-677.701171,811,3225.766185
-440.610166,687,3260.209173
-244.224736,363,3274.327861
-536.571136,686,3301.29908
-533.779328,676,3337.391443
-590.322288,737,3364.727562
-653.259595,806,3396.346022
-408.129217,554,3426.674566
-295.78716,434,3442.785134
-2736.337301,5001,3640.331316
-496.218819,688,3671.973764
-542.643123,700,3696.536168
-604.952879,764,3727.069366
-723.131071,1014,3775.153935
-503.112959,666,3802.329445
-4106.229654,5001,4042.673581
-1204.94887,1912,4125.392315
-312.766776,453,4152.650092
-446.863274,575,4176.697373
-224.227013,349,4190.115656
-594.873124,726,4220.678702
-525.490735,656,4254.534147
-698.472373,830,4288.374794
-366.729557,503,4308.906
-369.441061,500,4336.478638
-690.064416,834,4371.081783
-293.327645,415,4387.744974
-452.932583,592,4419.205573
-166.428197,262,4430.217994
-335.836181,458,4449.239057
-569.194502,705,4478.048598
-287.714428,428,4495.469041
-474.067723,613,4530.79912
-250.284633,373,4545.897416
-305.322446,427,4564.3572
-644.160898,763,4602.979988
-258.93964,393,4619.037816
-368.135786,482,4639.085012
-770.844077,909,4680.156791
-288.897182,421,4705.558336
-267.391526,387,4721.574688
-638.724044,776,4754.125697
-368.186426,499,4775.925355
-281.128154,408,4802.233299
-777.283337,904,4842.820058
-458.828543,602,4869.701559
-522.860773,670,4907.581556
-381.907626,536,4930.267479
-273.027063,391,4946.121959
-449.117032,580,4972.475461
-701.703084,831,5016.414302
-694.284386,829,5052.662289
-363.143201,486,5073.491442
-412.552656,558,5107.384665
-675.279438,794,5142.606111
-365.929881,516,5165.367256
-356.457645,501,5195.606836
-444.064744,558,5219.897401
-406.824383,518,5243.782176
-659.935372,783,5286.438221
-283.705112,414,5305.134522
-338.967287,469,5325.5476
-392.771257,507,5348.585496
-276.383028,430,5366.972141
-243.71134,367,5392.037121
-504.578499,646,5420.894633
-654.714657,790,5456.632358
-751.844595,868,5502.743232
-521.237825,667,5534.266216
-623.550032,764,5571.679027
-687.059594,810,5621.232769
-458.859584,585,5647.267204
-751.553104,855,5693.360558
-560.421539,678,5725.837996
-256.776898,362,5742.8402
-322.384922,449,5763.121754
