# {"t_start": 1589978598.9452314, "env_id": "metak-v0"} 
r,l,t
-4287.129664,5001,113.312754
-3887.226489,5001,232.806387
-3994.433053,5001,363.28515
-3503.0048,5001,492.036844
-4218.060645,5001,629.919666
-1083.256124,1537,666.463891
-984.787293,1332,707.263972
-4716.70977,5001,854.473062
-1619.250126,2418,920.03796
-709.819678,1010,945.000883
-721.820724,989,977.745248
-548.653723,787,999.080344
-809.61751,1116,1037.374516
-1210.687298,1595,1078.602933
-873.229139,1158,1117.089071
-1299.376009,1813,1174.416852
-549.178387,843,1197.555489
-524.551424,798,1227.126521
-980.664428,1193,1259.153621
-568.137328,794,1288.843516
-688.553142,983,1316.561354
-945.843108,1141,1357.711664
-545.436056,740,1379.943967
-644.779111,844,1404.876103
-759.393151,974,1440.609105
-500.997076,693,1460.157706
-533.612922,804,1491.026441
-519.18778,725,1510.799676
-480.387876,696,1530.782425
-806.729886,993,1567.653629
-603.943247,823,1590.984622
-938.080396,1109,1629.795405
-503.787593,785,1652.58221
-356.820242,531,1668.042127
-757.255129,943,1703.890568
-626.265388,873,1730.731457
-674.204476,875,1765.5969
-736.142477,908,1794.442102
-483.308997,727,1825.168845
-536.697412,688,1846.597387
-619.296501,803,1871.620167
-568.752264,755,1903.032373
-719.351255,914,1933.92813
-815.114712,954,1972.536088
-839.31589,986,2003.974122
-864.999323,1008,2043.045239
-343.498871,517,2058.956389
-429.803867,604,2078.931264
-655.051003,848,2106.098245
-1391.87658,2055,2181.378755
-341.762898,509,2205.93636
-381.855428,571,2225.362906
-643.464755,809,2252.704231
-247.752195,371,2283.7451
-534.911756,690,2309.599588
-382.910183,544,2329.360505
-310.237017,469,2347.327584
-588.723009,801,2387.427291
-343.299664,495,2403.751412
-863.352924,979,2446.483957
-319.022833,481,2464.82172
-480.072423,631,2487.210215
-665.309803,810,2514.878836
-290.910311,420,2535.689992
-366.087473,543,2554.197406
-610.751262,766,2580.530145
-323.677618,494,2608.317425
-308.257779,446,2623.192399
-622.054989,753,2649.025567
-388.834747,522,2666.205164
-622.080748,786,2701.321565
-494.632524,652,2723.576595
-421.398652,609,2745.198899
-2086.947988,3737,2891.361018
-431.196691,625,2919.857559
-744.990041,893,2950.266314
-423.99581,572,2971.100585
-325.345136,456,2987.631572
-515.751491,649,3017.28371
-458.352305,639,3040.602447
-4853.392123,5001,3247.489437
-328.497429,493,3266.466376
-393.479214,551,3288.749654
-451.180906,600,3312.777224
-780.575982,912,3357.552945
-339.537322,492,3375.025567
-895.596382,1071,3425.934665
-638.821347,789,3455.589161
-410.487643,571,3477.155373
-687.199855,811,3514.893739
-869.401499,1026,3552.903539
-756.989622,900,3592.759617
-503.329388,671,3616.410489
-623.463902,848,3646.336832
-462.072117,630,3675.665069
-486.950753,628,3698.415242
-494.657011,672,3724.917376
-547.362585,713,3759.425012
-454.325845,609,3784.367591
-416.550165,535,3806.57932
-472.202386,599,3831.023753
-424.57719,563,3861.467544
-315.921745,455,3879.496072
-635.827819,757,3910.165264
-422.532425,640,3944.812646
-387.69733,525,3974.506197
-672.625649,819,4014.85736
-2173.85654,3414,4174.82752
-505.248615,638,4201.015331
-562.82494,716,4238.342777
-406.808962,525,4259.162261
-332.835548,475,4277.561676
-295.078855,416,4295.317052
-268.901991,407,4311.341389
-3163.440824,5001,4541.340037
-616.959057,772,4573.524793
-477.214366,595,4605.090725
-422.090677,542,4628.258111
-575.254958,719,4660.256346
-717.713541,838,4703.66491
-634.267104,766,4736.032572
-2350.217185,4315,4941.1357
-614.87138,749,4974.632653
-393.991732,545,5005.800795
-223.861901,352,5021.438422
-651.053871,773,5054.578576
-435.706819,553,5087.152107
-399.95689,542,5111.901457
-570.960354,711,5143.351079
-341.898108,490,5164.738966
-340.240119,478,5193.941042
-2961.514602,5001,5432.99799
-209.420379,346,5449.533119
-593.150866,765,5490.413372
-462.231003,569,5517.003366
-484.819483,592,5544.78761
-614.038678,741,5591.580144
-531.679338,672,5623.587487
-737.277621,880,5662.869341
-252.943657,360,5679.062658
-263.976109,387,5705.08895
-459.843194,616,5734.364973
-427.535104,556,5759.884763
-369.044206,506,5783.912186
