# {"t_start": 1589978593.4887133, "env_id": "metak-v0"} 
r,l,t
-4851.490508,5001,118.744201
-3472.463396,4012,216.552702
-3710.502303,5001,340.031075
-1528.973326,1930,388.424582
-3607.176635,5001,525.086004
-3217.102938,5001,657.377556
-1229.794855,1637,705.415129
-3225.499923,5001,845.188148
-2967.184958,5001,990.198842
-3061.146022,5001,1139.679557
-846.701112,1148,1179.114245
-1014.008964,1330,1223.582561
-973.152727,1254,1257.234521
-663.855498,867,1288.611392
-541.91125,829,1311.724483
-724.52192,952,1339.828988
-797.785128,1007,1377.095239
-690.783935,908,1403.645346
-615.955219,807,1435.404083
-783.744907,1006,1463.853013
-800.17406,993,1499.798323
-633.680695,858,1523.477144
-321.196664,485,1537.825894
-665.303551,884,1570.778297
-790.253467,986,1599.748814
-753.130168,927,1632.943716
-501.094389,735,1654.461749
-896.277028,1067,1693.352126
-502.936858,663,1713.017324
-990.189202,1294,1760.700654
-617.069096,810,1786.019645
-366.257657,562,1804.01279
-2946.46521,5001,1986.83396
-737.194773,913,2015.78469
-671.932794,854,2050.50879
-928.48855,1091,2085.363414
-556.611638,744,2109.432907
-434.842103,617,2137.222328
-493.597361,641,2158.639517
-524.342831,686,2180.523778
-819.559675,965,2220.421791
-512.34423,692,2243.495864
-463.586899,660,2284.774659
-599.170707,750,2313.186498
-711.560521,854,2344.76953
-363.862869,510,2372.013077
-548.432337,681,2398.747637
-840.321919,992,2433.335531
-606.095116,759,2468.659459
-397.176486,541,2486.636516
-208.781971,328,2498.546067
-280.741191,421,2513.157813
-762.304022,918,2551.913172
-333.270826,469,2566.983357
-684.751533,832,2596.299478
-225.618356,350,2618.690967
-802.119014,927,2649.973646
-425.725375,597,2670.427686
-364.55344,547,2696.260648
-225.159782,362,2709.897277
-651.618354,802,2737.686659
-724.895644,912,2777.215503
-563.699574,738,2803.964685
-560.306276,713,2828.766984
-533.650561,716,2860.850427
-741.188188,868,2890.963398
-3109.446762,5001,3090.821019
-3583.826944,5001,3292.735418
-559.714138,712,3321.313317
-311.79413,480,3348.80909
-734.021309,891,3382.094718
-514.621031,665,3408.055923
-526.45943,674,3442.268015
-380.866898,545,3463.25214
-479.836391,642,3487.788785
-372.569598,487,3513.222687
-432.527932,643,3537.29592
-2825.71792,5001,3733.117274
-411.856555,560,3761.758007
-265.947257,405,3779.392568
-332.749619,491,3798.84814
-641.004219,777,3830.024982
-634.13469,776,3869.581403
-521.773708,665,3896.163366
-496.538125,689,3924.796517
-333.501531,505,3953.65814
-781.901936,894,4004.686607
-491.440916,647,4030.584875
-416.272677,536,4060.045367
-415.86456,544,4083.977145
-446.591134,594,4108.753326
-352.086165,477,4130.070584
-309.572064,445,4157.15918
-387.126226,501,4178.270303
-552.34106,672,4205.719356
-659.756814,846,4247.671939
-365.211168,499,4268.377966
-260.555059,386,4283.130163
-431.884187,559,4306.29541
-460.737855,586,4337.165596
-5875.997665,5001,4561.125222
-3916.806531,5001,4796.177942
-1493.232684,2098,4898.517434
-1803.747756,1686,4970.916971
-4777.958314,5001,5215.333776
-4346.827582,4862,5449.068518
-269.765788,394,5466.723804
-221.574667,318,5488.66895
-377.201277,527,5512.14789
-440.208809,588,5539.957026
-724.516743,841,5581.285425
-208.133563,321,5607.041463
-208.719104,311,5622.025733
-375.842549,513,5645.320682
-478.097364,600,5672.189004
-472.327834,620,5708.110409
-562.315307,684,5740.672143
-330.826094,469,5762.530396
-247.117017,359,5779.106285
