# {"t_start": 1589978595.3216994, "env_id": "metak-v0"} 
r,l,t
-5123.081228,5001,116.911668
-2468.101581,3144,188.714899
-979.620833,1394,226.060857
-2112.574307,2526,287.483697
-979.379622,1376,325.419301
-3927.875109,5001,458.954914
-3234.457025,5001,590.714641
-1631.918827,2087,645.506619
-2342.897142,3186,740.748895
-4157.648278,5001,879.280575
-553.779424,807,897.306134
-626.779453,870,925.956667
-764.975901,1210,956.589566
-945.004581,1203,995.601062
-980.883234,1293,1038.677974
-425.396612,669,1055.999057
-791.4157,1058,1083.385838
-3021.310319,5001,1241.801745
-611.402631,871,1265.800065
-701.037336,906,1298.672819
-496.69243,703,1318.153211
-958.176129,1196,1360.942497
-883.735902,1104,1393.846617
-847.745846,1040,1432.346421
-2954.770972,5001,1590.244793
-2870.293291,5001,1760.785926
-530.26573,774,1785.17075
-769.143546,1002,1816.745476
-614.111374,772,1848.744815
-588.900382,753,1871.997213
-4729.952664,5001,2055.390657
-2890.148223,5001,2234.633601
-680.509343,882,2283.368407
-536.578684,722,2310.61782
-410.329825,557,2330.353116
-495.788421,723,2367.121391
-654.669063,808,2397.62791
-588.19402,769,2424.569009
-608.846515,755,2458.248542
-602.990649,767,2485.949989
-487.70141,640,2508.551172
-402.941613,566,2535.479902
-671.817693,807,2562.147833
-743.028102,872,2592.82008
-387.465311,568,2622.612234
-505.259917,679,2645.378158
-588.933226,746,2670.615779
-845.966698,1025,2714.264167
-795.297323,923,2746.542147
-521.182176,673,2777.471653
-555.111663,724,2803.819052
-473.657468,630,2825.725916
-581.534897,758,2859.347989
-611.476091,759,2885.863792
-545.955343,723,2909.190846
-466.088717,613,2938.180374
-357.428457,527,2956.461664
-604.150163,773,2984.650376
-539.239248,713,3016.542181
-497.064005,646,3039.791407
-347.464924,494,3058.198182
-343.96351,496,3084.554012
-412.924772,566,3105.625007
-746.05183,903,3139.094197
-418.335872,595,3166.99877
-659.749177,815,3197.765132
-549.467855,705,3222.803269
-458.610426,590,3253.360011
-345.721086,493,3272.347552
-450.899025,601,3296.441583
-561.863334,727,3326.023706
-354.140788,501,3354.151446
-492.227559,722,3381.022803
-330.579229,465,3399.276425
-520.417828,672,3434.363048
-501.398254,700,3460.142137
-484.840659,659,3485.074046
-450.792817,634,3516.350053
-665.813183,797,3545.53277
-188.273195,301,3556.858095
-632.11045,786,3584.964334
-4688.523017,5001,3793.319423
-1694.589778,2618,3907.143214
-378.525433,497,3928.023643
-544.642057,694,3969.529105
-400.364554,521,4000.682996
-311.192953,437,4018.470108
-361.16198,521,4046.42557
-441.845991,594,4071.612443
-382.746014,521,4093.513421
-522.764983,675,4123.207944
-600.1547,748,4163.26151
-473.797013,620,4188.410569
-649.086716,787,4220.788082
-618.481923,774,4260.526252
-729.643433,860,4295.306465
-354.332565,501,4315.434268
-351.673173,488,4342.875169
-487.574506,618,4368.410169
-387.999246,530,4389.745756
-421.353489,560,4420.054578
-782.301325,1101,4465.383213
-420.706327,547,4487.89836
-700.017945,827,4531.370336
-460.257578,606,4557.518499
-276.707112,407,4573.936245
-497.438436,615,4606.854787
-403.051148,546,4629.572567
-731.972933,864,4667.186326
-261.085846,382,4684.483327
-714.760186,847,4727.098586
-453.310448,579,4752.343619
-454.756176,611,4778.058717
-617.235062,754,4820.027949
-790.365629,908,4860.586533
-401.705346,522,4883.658144
-312.663849,436,4911.311956
-549.812362,659,4938.845439
-243.615887,365,4954.968158
-537.738912,685,4992.717695
-567.093402,717,5024.269008
-394.713196,534,5047.184263
-331.876482,468,5067.659883
-382.679941,502,5098.26879
-366.838736,510,5120.952956
-489.600262,616,5148.956063
-440.907203,562,5174.162655
-424.713669,573,5206.590507
-316.892779,426,5225.525689
-576.589012,711,5258.473336
-449.069465,603,5292.220639
-363.17206,487,5314.323426
-385.087462,517,5336.702868
-518.464713,676,5366.839803
-699.924943,819,5411.588803
-430.007464,568,5437.217458
-184.471926,280,5450.26796
-429.278146,556,5474.691689
-267.807048,394,5500.409523
-668.67083,829,5539.081835
-579.706083,705,5573.367134
-827.044767,924,5628.034976
-557.789386,700,5659.174657
-537.313812,667,5697.222318
-698.212261,830,5736.828386
-479.286097,626,5765.441474
-317.0532,454,5787.002028
